Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 3.873226e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011346 | lrm: 1.00 | dt: 9175ms | tok/sec: 28,570 | mfu: 1.1% | epoch: 1 | remaining: 450s    
step 01430 (79.7%) | loss: 2.735112 | lrm: 0.30 | dt: 252ms | tok/sec: 1,041,088 | mfu: 40.8% | epoch: 1 | remaining: 91s    
step 01431 (79.8%) | loss: 2.732763 | lrm: 0.30 | dt: 254ms | tok/sec: 1,033,106 | mfu: 40.4% | epoch: 1 | remaining: 91s    
step 01432 (79.8%) | loss: 2.731589 | lrm: 0.30 | dt: 252ms | tok/sec: 1,041,858 | mfu: 40.8% | epoch: 1 | remaining: 91s    
step 01433 (79.9%) | loss: 2.729634 | lrm: 0.29 | dt: 253ms | tok/sec: 1,035,843 | mfu: 40.5% | epoch: 1 | remaining: 90s    
step 01434 (79.9%) | loss: 2.726348 | lrm: 0.29 | dt: 253ms | tok/sec: 1,034,651 | mfu: 40.5% | epoch: 1 | remaining: 90s    
step 01435 (80.0%) | loss: 2.729012 | lrm: 0.29 | dt: 253ms | tok/sec: 1,036,516 | mfu: 40.6% | epoch: 1 | remaining: 90s    
step 01436 (80.1%) | loss: 2.731541 | lrm: 0.29 | dt: 251ms | tok/sec: 1,043,053 | mfu: 40.8% | epoch: 1 | remaining: 90s    
step 01437 (80.1%) | loss: 2.727321 | lrm: 0.29 | dt: 252ms | tok/sec: 1,040,753 | mfu: 40.7% | epoch: 1 | remaining: 89s    
step 01438 (80.2%) | loss: 2.723048 | lrm: 0.29 | dt: 251ms | tok/sec: 1,043,905 | mfu: 40.9% | epoch: 1 | remaining: 89s    
step 01439 (80.2%) | loss: 2.726716 | lrm: 0.29 | dt: 252ms | tok/sec: 1,039,930 | mfu: 40.7% | epoch: 1 | remaining: 89s    
step 01440 (80.3%) | loss: 2.723915 | lrm: 0.29 | dt: 252ms | tok/sec: 1,039,509 | mfu: 40.7% | epoch: 1 | remaining: 89s    
step 01441 (80.3%) | loss: 2.724246 | lrm: 0.29 | dt: 252ms | tok/sec: 1,038,394 | mfu: 40.6% | epoch: 1 | remaining: 88s    
step 01442 (80.4%) | loss: 2.723260 | lrm: 0.29 | dt: 252ms | tok/sec: 1,038,202 | mfu: 40.6% | epoch: 1 | remaining: 88s    
step 01443 (80.4%) | loss: 2.723777 | lrm: 0.29 | dt: 254ms | tok/sec: 1,033,743 | mfu: 40.5% | epoch: 1 | remaining: 88s    
step 01444 (80.5%) | loss: 2.725309 | lrm: 0.29 | dt: 253ms | tok/sec: 1,037,283 | mfu: 40.6% | epoch: 1 | remaining: 88s    
step 01445 (80.6%) | loss: 2.725226 | lrm: 0.29 | dt: 252ms | tok/sec: 1,041,836 | mfu: 40.8% | epoch: 1 | remaining: 87s    
step 01446 (80.6%) | loss: 2.724715 | lrm: 0.28 | dt: 251ms | tok/sec: 1,044,706 | mfu: 40.9% | epoch: 1 | remaining: 87s    
step 01447 (80.7%) | loss: 2.724714 | lrm: 0.28 | dt: 255ms | tok/sec: 1,028,994 | mfu: 40.3% | epoch: 1 | remaining: 87s    
step 01448 (80.7%) | loss: 2.723029 | lrm: 0.28 | dt: 253ms | tok/sec: 1,035,696 | mfu: 40.5% | epoch: 1 | remaining: 86s    
step 01449 (80.8%) | loss: 2.720255 | lrm: 0.28 | dt: 252ms | tok/sec: 1,038,689 | mfu: 40.7% | epoch: 1 | remaining: 86s    
step 01450 (80.8%) | loss: 2.720539 | lrm: 0.28 | dt: 255ms | tok/sec: 1,027,126 | mfu: 40.2% | epoch: 1 | remaining: 86s    
step 01451 (80.9%) | loss: 2.724424 | lrm: 0.28 | dt: 252ms | tok/sec: 1,041,571 | mfu: 40.8% | epoch: 1 | remaining: 86s    
step 01452 (80.9%) | loss: 2.726118 | lrm: 0.28 | dt: 253ms | tok/sec: 1,037,780 | mfu: 40.6% | epoch: 1 | remaining: 85s    
step 01453 (81.0%) | loss: 2.726994 | lrm: 0.28 | dt: 254ms | tok/sec: 1,031,666 | mfu: 40.4% | epoch: 1 | remaining: 85s    
step 01454 (81.1%) | loss: 2.723779 | lrm: 0.28 | dt: 253ms | tok/sec: 1,034,744 | mfu: 40.5% | epoch: 1 | remaining: 85s    
step 01455 (81.1%) | loss: 2.724815 | lrm: 0.28 | dt: 252ms | tok/sec: 1,041,166 | mfu: 40.8% | epoch: 1 | remaining: 85s    
step 01456 (81.2%) | loss: 2.726926 | lrm: 0.28 | dt: 255ms | tok/sec: 1,029,271 | mfu: 40.3% | epoch: 1 | remaining: 84s    
step 01457 (81.2%) | loss: 2.727491 | lrm: 0.28 | dt: 252ms | tok/sec: 1,042,242 | mfu: 40.8% | epoch: 1 | remaining: 84s    
step 01458 (81.3%) | loss: 2.726774 | lrm: 0.27 | dt: 252ms | tok/sec: 1,040,836 | mfu: 40.7% | epoch: 1 | remaining: 84s    
step 01459 (81.3%) | loss: 2.728994 | lrm: 0.27 | dt: 255ms | tok/sec: 1,027,220 | mfu: 40.2% | epoch: 1 | remaining: 84s    
step 01460 (81.4%) | loss: 2.727125 | lrm: 0.27 | dt: 250ms | tok/sec: 1,047,035 | mfu: 41.0% | epoch: 1 | remaining: 83s    
step 01461 (81.5%) | loss: 2.725295 | lrm: 0.27 | dt: 254ms | tok/sec: 1,030,275 | mfu: 40.3% | epoch: 1 | remaining: 83s    
step 01462 (81.5%) | loss: 2.727139 | lrm: 0.27 | dt: 253ms | tok/sec: 1,034,185 | mfu: 40.5% | epoch: 1 | remaining: 83s    
step 01463 (81.6%) | loss: 2.721173 | lrm: 0.27 | dt: 253ms | tok/sec: 1,037,518 | mfu: 40.6% | epoch: 1 | remaining: 83s    
step 01464 (81.6%) | loss: 2.720607 | lrm: 0.27 | dt: 252ms | tok/sec: 1,040,568 | mfu: 40.7% | epoch: 1 | remaining: 82s    
step 01465 (81.7%) | loss: 2.722952 | lrm: 0.27 | dt: 252ms | tok/sec: 1,041,373 | mfu: 40.8% | epoch: 1 | remaining: 82s    
step 01466 (81.7%) | loss: 2.719846 | lrm: 0.27 | dt: 252ms | tok/sec: 1,038,517 | mfu: 40.7% | epoch: 1 | remaining: 82s    
step 01467 (81.8%) | loss: 2.720576 | lrm: 0.27 | dt: 254ms | tok/sec: 1,033,558 | mfu: 40.5% | epoch: 1 | remaining: 82s    
step 01468 (81.8%) | loss: 2.714611 | lrm: 0.27 | dt: 254ms | tok/sec: 1,032,896 | mfu: 40.4% | epoch: 1 | remaining: 81s    
step 01469 (81.9%) | loss: 2.715756 | lrm: 0.27 | dt: 250ms | tok/sec: 1,047,179 | mfu: 41.0% | epoch: 1 | remaining: 81s    
step 01470 (82.0%) | loss: 2.712122 | lrm: 0.27 | dt: 255ms | tok/sec: 1,028,397 | mfu: 40.3% | epoch: 1 | remaining: 81s    
step 01471 (82.0%) | loss: 2.711175 | lrm: 0.26 | dt: 251ms | tok/sec: 1,045,918 | mfu: 40.9% | epoch: 1 | remaining: 81s    
step 01472 (82.1%) | loss: 2.708291 | lrm: 0.26 | dt: 253ms | tok/sec: 1,034,802 | mfu: 40.5% | epoch: 1 | remaining: 80s    
step 01473 (82.1%) | loss: 2.711480 | lrm: 0.26 | dt: 253ms | tok/sec: 1,038,164 | mfu: 40.6% | epoch: 1 | remaining: 80s    
step 01474 (82.2%) | loss: 2.711183 | lrm: 0.26 | dt: 254ms | tok/sec: 1,032,402 | mfu: 40.4% | epoch: 1 | remaining: 80s    
step 01475 (82.2%) | loss: 2.711158 | lrm: 0.26 | dt: 252ms | tok/sec: 1,039,143 | mfu: 40.7% | epoch: 1 | remaining: 80s    
step 01476 (82.3%) | loss: 2.709802 | lrm: 0.26 | dt: 251ms | tok/sec: 1,042,573 | mfu: 40.8% | epoch: 1 | remaining: 79s    
step 01477 (82.4%) | loss: 2.711815 | lrm: 0.26 | dt: 252ms | tok/sec: 1,041,386 | mfu: 40.8% | epoch: 1 | remaining: 79s    
step 01478 (82.4%) | loss: 2.716665 | lrm: 0.26 | dt: 254ms | tok/sec: 1,032,101 | mfu: 40.4% | epoch: 1 | remaining: 79s    
step 01479 (82.5%) | loss: 2.718178 | lrm: 0.26 | dt: 252ms | tok/sec: 1,040,497 | mfu: 40.7% | epoch: 1 | remaining: 79s    
step 01480 (82.5%) | loss: 2.714697 | lrm: 0.26 | dt: 252ms | tok/sec: 1,041,600 | mfu: 40.8% | epoch: 1 | remaining: 78s    
step 01481 (82.6%) | loss: 2.719128 | lrm: 0.26 | dt: 254ms | tok/sec: 1,032,993 | mfu: 40.4% | epoch: 1 | remaining: 78s    
step 01482 (82.6%) | loss: 2.719403 | lrm: 0.26 | dt: 252ms | tok/sec: 1,041,230 | mfu: 40.8% | epoch: 1 | remaining: 78s    
step 01483 (82.7%) | loss: 2.723019 | lrm: 0.25 | dt: 252ms | tok/sec: 1,040,608 | mfu: 40.7% | epoch: 1 | remaining: 78s    
step 01484 (82.7%) | loss: 2.719231 | lrm: 0.25 | dt: 252ms | tok/sec: 1,041,925 | mfu: 40.8% | epoch: 1 | remaining: 77s    
step 01485 (82.8%) | loss: 2.715200 | lrm: 0.25 | dt: 255ms | tok/sec: 1,029,488 | mfu: 40.3% | epoch: 1 | remaining: 77s    
step 01486 (82.9%) | loss: 2.715783 | lrm: 0.25 | dt: 253ms | tok/sec: 1,038,060 | mfu: 40.6% | epoch: 1 | remaining: 77s    
step 01487 (82.9%) | loss: 2.714596 | lrm: 0.25 | dt: 250ms | tok/sec: 1,049,284 | mfu: 41.1% | epoch: 1 | remaining: 77s    
step 01488 (83.0%) | loss: 2.715682 | lrm: 0.25 | dt: 253ms | tok/sec: 1,035,878 | mfu: 40.5% | epoch: 1 | remaining: 76s    
step 01489 (83.0%) | loss: 2.714938 | lrm: 0.25 | dt: 252ms | tok/sec: 1,040,755 | mfu: 40.7% | epoch: 1 | remaining: 76s    
step 01490 (83.1%) | loss: 2.714417 | lrm: 0.25 | dt: 252ms | tok/sec: 1,040,477 | mfu: 40.7% | epoch: 1 | remaining: 76s    
step 01491 (83.1%) | loss: 2.713387 | lrm: 0.25 | dt: 252ms | tok/sec: 1,038,490 | mfu: 40.6% | epoch: 1 | remaining: 76s    
step 01492 (83.2%) | loss: 2.716098 | lrm: 0.25 | dt: 253ms | tok/sec: 1,036,486 | mfu: 40.6% | epoch: 1 | remaining: 75s    
step 01493 (83.2%) | loss: 2.714081 | lrm: 0.25 | dt: 252ms | tok/sec: 1,041,986 | mfu: 40.8% | epoch: 1 | remaining: 75s    
step 01494 (83.3%) | loss: 2.717815 | lrm: 0.25 | dt: 254ms | tok/sec: 1,030,762 | mfu: 40.3% | epoch: 1 | remaining: 75s    
step 01495 (83.4%) | loss: 2.720064 | lrm: 0.25 | dt: 251ms | tok/sec: 1,042,803 | mfu: 40.8% | epoch: 1 | remaining: 75s    
step 01496 (83.4%) | loss: 2.721460 | lrm: 0.24 | dt: 253ms | tok/sec: 1,035,322 | mfu: 40.5% | epoch: 1 | remaining: 74s    
step 01497 (83.5%) | loss: 2.724764 | lrm: 0.24 | dt: 251ms | tok/sec: 1,042,540 | mfu: 40.8% | epoch: 1 | remaining: 74s    
step 01498 (83.5%) | loss: 2.724005 | lrm: 0.24 | dt: 254ms | tok/sec: 1,031,156 | mfu: 40.4% | epoch: 1 | remaining: 74s    
step 01499 (83.6%) | loss: 2.722859 | lrm: 0.24 | dt: 252ms | tok/sec: 1,042,218 | mfu: 40.8% | epoch: 1 | remaining: 74s    
step 01500 (83.6%) | loss: 2.726274 | lrm: 0.24 | dt: 252ms | tok/sec: 1,040,140 | mfu: 40.7% | epoch: 1 | remaining: 73s    
step 01501 (83.7%) | loss: 2.727215 | lrm: 0.24 | dt: 251ms | tok/sec: 1,045,303 | mfu: 40.9% | epoch: 1 | remaining: 73s    
step 01502 (83.8%) | loss: 2.733108 | lrm: 0.24 | dt: 254ms | tok/sec: 1,033,333 | mfu: 40.4% | epoch: 1 | remaining: 73s    
step 01503 (83.8%) | loss: 2.733909 | lrm: 0.24 | dt: 254ms | tok/sec: 1,032,260 | mfu: 40.4% | epoch: 1 | remaining: 73s    
step 01504 (83.9%) | loss: 2.730553 | lrm: 0.24 | dt: 255ms | tok/sec: 1,028,148 | mfu: 40.2% | epoch: 1 | remaining: 72s    
step 01505 (83.9%) | loss: 2.726262 | lrm: 0.24 | dt: 253ms | tok/sec: 1,035,264 | mfu: 40.5% | epoch: 1 | remaining: 72s    
step 01506 (84.0%) | loss: 2.725377 | lrm: 0.24 | dt: 254ms | tok/sec: 1,032,310 | mfu: 40.4% | epoch: 1 | remaining: 72s    
step 01507 (84.0%) | loss: 2.725932 | lrm: 0.24 | dt: 253ms | tok/sec: 1,037,227 | mfu: 40.6% | epoch: 1 | remaining: 72s    
step 01508 (84.1%) | loss: 2.724585 | lrm: 0.23 | dt: 255ms | tok/sec: 1,028,681 | mfu: 40.3% | epoch: 1 | remaining: 71s    
step 01509 (84.1%) | loss: 2.721567 | lrm: 0.23 | dt: 251ms | tok/sec: 1,043,262 | mfu: 40.8% | epoch: 1 | remaining: 71s    
step 01510 (84.2%) | loss: 2.723894 | lrm: 0.23 | dt: 253ms | tok/sec: 1,038,184 | mfu: 40.6% | epoch: 1 | remaining: 71s    
step 01511 (84.3%) | loss: 2.719899 | lrm: 0.23 | dt: 253ms | tok/sec: 1,035,403 | mfu: 40.5% | epoch: 1 | remaining: 71s    
step 01512 (84.3%) | loss: 2.723642 | lrm: 0.23 | dt: 253ms | tok/sec: 1,037,596 | mfu: 40.6% | epoch: 1 | remaining: 70s    
step 01513 (84.4%) | loss: 2.722121 | lrm: 0.23 | dt: 251ms | tok/sec: 1,044,111 | mfu: 40.9% | epoch: 1 | remaining: 70s    
step 01514 (84.4%) | loss: 2.724659 | lrm: 0.23 | dt: 252ms | tok/sec: 1,039,869 | mfu: 40.7% | epoch: 1 | remaining: 70s    
step 01515 (84.5%) | loss: 2.723616 | lrm: 0.23 | dt: 252ms | tok/sec: 1,040,003 | mfu: 40.7% | epoch: 1 | remaining: 70s    
step 01516 (84.5%) | loss: 2.723473 | lrm: 0.23 | dt: 254ms | tok/sec: 1,033,584 | mfu: 40.5% | epoch: 1 | remaining: 69s    
step 01517 (84.6%) | loss: 2.719752 | lrm: 0.23 | dt: 252ms | tok/sec: 1,039,564 | mfu: 40.7% | epoch: 1 | remaining: 69s    
step 01518 (84.7%) | loss: 2.725672 | lrm: 0.23 | dt: 250ms | tok/sec: 1,048,223 | mfu: 41.0% | epoch: 1 | remaining: 69s    
step 01519 (84.7%) | loss: 2.721323 | lrm: 0.23 | dt: 254ms | tok/sec: 1,032,411 | mfu: 40.4% | epoch: 1 | remaining: 69s    
step 01520 (84.8%) | loss: 2.717596 | lrm: 0.23 | dt: 254ms | tok/sec: 1,033,017 | mfu: 40.4% | epoch: 1 | remaining: 68s    
step 01521 (84.8%) | loss: 2.717855 | lrm: 0.22 | dt: 253ms | tok/sec: 1,036,584 | mfu: 40.6% | epoch: 1 | remaining: 68s    
step 01522 (84.9%) | loss: 2.720000 | lrm: 0.22 | dt: 253ms | tok/sec: 1,035,632 | mfu: 40.5% | epoch: 1 | remaining: 68s    
step 01523 (84.9%) | loss: 2.719377 | lrm: 0.22 | dt: 253ms | tok/sec: 1,034,564 | mfu: 40.5% | epoch: 1 | remaining: 68s    
step 01524 (85.0%) | loss: 2.718685 | lrm: 0.22 | dt: 253ms | tok/sec: 1,036,913 | mfu: 40.6% | epoch: 1 | remaining: 67s    
step 01525 (85.0%) | loss: 2.727387 | lrm: 0.22 | dt: 253ms | tok/sec: 1,035,475 | mfu: 40.5% | epoch: 1 | remaining: 67s    
step 01526 (85.1%) | loss: 2.733272 | lrm: 0.22 | dt: 251ms | tok/sec: 1,044,345 | mfu: 40.9% | epoch: 1 | remaining: 67s    
step 01527 (85.2%) | loss: 2.731280 | lrm: 0.22 | dt: 254ms | tok/sec: 1,030,222 | mfu: 40.3% | epoch: 1 | remaining: 67s    
step 01528 (85.2%) | loss: 2.729665 | lrm: 0.22 | dt: 251ms | tok/sec: 1,043,538 | mfu: 40.8% | epoch: 1 | remaining: 66s    
step 01529 (85.3%) | loss: 2.726888 | lrm: 0.22 | dt: 251ms | tok/sec: 1,044,536 | mfu: 40.9% | epoch: 1 | remaining: 66s    
step 01530 (85.3%) | loss: 2.728629 | lrm: 0.22 | dt: 252ms | tok/sec: 1,041,317 | mfu: 40.8% | epoch: 1 | remaining: 66s    
step 01531 (85.4%) | loss: 2.725647 | lrm: 0.22 | dt: 252ms | tok/sec: 1,042,184 | mfu: 40.8% | epoch: 1 | remaining: 66s    
step 01532 (85.4%) | loss: 2.724605 | lrm: 0.22 | dt: 254ms | tok/sec: 1,031,974 | mfu: 40.4% | epoch: 1 | remaining: 65s    
step 01533 (85.5%) | loss: 2.730426 | lrm: 0.22 | dt: 252ms | tok/sec: 1,039,732 | mfu: 40.7% | epoch: 1 | remaining: 65s    
step 01534 (85.6%) | loss: 2.725589 | lrm: 0.21 | dt: 251ms | tok/sec: 1,042,473 | mfu: 40.8% | epoch: 1 | remaining: 65s    
step 01535 (85.6%) | loss: 2.723337 | lrm: 0.21 | dt: 254ms | tok/sec: 1,030,268 | mfu: 40.3% | epoch: 1 | remaining: 65s    
step 01536 (85.7%) | loss: 2.720380 | lrm: 0.21 | dt: 253ms | tok/sec: 1,037,253 | mfu: 40.6% | epoch: 1 | remaining: 64s    
step 01537 (85.7%) | loss: 2.720120 | lrm: 0.21 | dt: 250ms | tok/sec: 1,048,295 | mfu: 41.0% | epoch: 1 | remaining: 64s    
step 01538 (85.8%) | loss: 2.714829 | lrm: 0.21 | dt: 251ms | tok/sec: 1,043,112 | mfu: 40.8% | epoch: 1 | remaining: 64s    
step 01539 (85.8%) | loss: 2.713225 | lrm: 0.21 | dt: 252ms | tok/sec: 1,040,222 | mfu: 40.7% | epoch: 1 | remaining: 64s    
step 01540 (85.9%) | loss: 2.710396 | lrm: 0.21 | dt: 254ms | tok/sec: 1,031,059 | mfu: 40.4% | epoch: 1 | remaining: 63s    
step 01541 (85.9%) | loss: 2.710770 | lrm: 0.21 | dt: 252ms | tok/sec: 1,040,159 | mfu: 40.7% | epoch: 1 | remaining: 63s    
step 01542 (86.0%) | loss: 2.715182 | lrm: 0.21 | dt: 250ms | tok/sec: 1,047,918 | mfu: 41.0% | epoch: 1 | remaining: 63s    
step 01543 (86.1%) | loss: 2.714327 | lrm: 0.21 | dt: 254ms | tok/sec: 1,033,468 | mfu: 40.5% | epoch: 1 | remaining: 62s    
step 01544 (86.1%) | loss: 2.713885 | lrm: 0.21 | dt: 253ms | tok/sec: 1,035,476 | mfu: 40.5% | epoch: 1 | remaining: 62s    
step 01545 (86.2%) | loss: 2.711371 | lrm: 0.21 | dt: 252ms | tok/sec: 1,038,242 | mfu: 40.6% | epoch: 1 | remaining: 62s    
step 01546 (86.2%) | loss: 2.709130 | lrm: 0.20 | dt: 252ms | tok/sec: 1,039,958 | mfu: 40.7% | epoch: 1 | remaining: 62s    
step 01547 (86.3%) | loss: 2.709761 | lrm: 0.20 | dt: 251ms | tok/sec: 1,046,096 | mfu: 40.9% | epoch: 1 | remaining: 61s    
step 01548 (86.3%) | loss: 2.706406 | lrm: 0.20 | dt: 256ms | tok/sec: 1,025,750 | mfu: 40.2% | epoch: 1 | remaining: 61s    
step 01549 (86.4%) | loss: 2.701780 | lrm: 0.20 | dt: 252ms | tok/sec: 1,041,579 | mfu: 40.8% | epoch: 1 | remaining: 61s    
step 01550 (86.4%) | loss: 2.695369 | lrm: 0.20 | dt: 252ms | tok/sec: 1,038,956 | mfu: 40.7% | epoch: 1 | remaining: 61s    
step 01551 (86.5%) | loss: 2.700318 | lrm: 0.20 | dt: 253ms | tok/sec: 1,037,175 | mfu: 40.6% | epoch: 1 | remaining: 60s    
step 01552 (86.6%) | loss: 2.699717 | lrm: 0.20 | dt: 251ms | tok/sec: 1,043,792 | mfu: 40.9% | epoch: 1 | remaining: 60s    
step 01553 (86.6%) | loss: 2.702453 | lrm: 0.20 | dt: 253ms | tok/sec: 1,037,059 | mfu: 40.6% | epoch: 1 | remaining: 60s    
step 01554 (86.7%) | loss: 2.704510 | lrm: 0.20 | dt: 252ms | tok/sec: 1,040,564 | mfu: 40.7% | epoch: 1 | remaining: 60s    
step 01555 (86.7%) | loss: 2.705207 | lrm: 0.20 | dt: 251ms | tok/sec: 1,042,456 | mfu: 40.8% | epoch: 1 | remaining: 59s    
step 01556 (86.8%) | loss: 2.703954 | lrm: 0.20 | dt: 255ms | tok/sec: 1,028,816 | mfu: 40.3% | epoch: 1 | remaining: 59s    
step 01557 (86.8%) | loss: 2.701803 | lrm: 0.20 | dt: 253ms | tok/sec: 1,036,219 | mfu: 40.6% | epoch: 1 | remaining: 59s    
step 01558 (86.9%) | loss: 2.700489 | lrm: 0.20 | dt: 251ms | tok/sec: 1,046,030 | mfu: 40.9% | epoch: 1 | remaining: 59s    
step 01559 (87.0%) | loss: 2.702855 | lrm: 0.19 | dt: 254ms | tok/sec: 1,032,274 | mfu: 40.4% | epoch: 1 | remaining: 58s    
step 01560 (87.0%) | loss: 2.705090 | lrm: 0.19 | dt: 254ms | tok/sec: 1,034,044 | mfu: 40.5% | epoch: 1 | remaining: 58s    
step 01561 (87.1%) | loss: 2.702531 | lrm: 0.19 | dt: 251ms | tok/sec: 1,042,460 | mfu: 40.8% | epoch: 1 | remaining: 58s    
step 01562 (87.1%) | loss: 2.704724 | lrm: 0.19 | dt: 252ms | tok/sec: 1,039,256 | mfu: 40.7% | epoch: 1 | remaining: 58s    
step 01563 (87.2%) | loss: 2.704258 | lrm: 0.19 | dt: 251ms | tok/sec: 1,043,260 | mfu: 40.8% | epoch: 1 | remaining: 57s    
step 01564 (87.2%) | loss: 2.695623 | lrm: 0.19 | dt: 253ms | tok/sec: 1,034,558 | mfu: 40.5% | epoch: 1 | remaining: 57s    
step 01565 (87.3%) | loss: 2.700366 | lrm: 0.19 | dt: 255ms | tok/sec: 1,028,169 | mfu: 40.2% | epoch: 1 | remaining: 57s    
step 01566 (87.3%) | loss: 2.702023 | lrm: 0.19 | dt: 252ms | tok/sec: 1,041,263 | mfu: 40.8% | epoch: 1 | remaining: 57s    
step 01567 (87.4%) | loss: 2.702284 | lrm: 0.19 | dt: 253ms | tok/sec: 1,037,709 | mfu: 40.6% | epoch: 1 | remaining: 56s    
step 01568 (87.5%) | loss: 2.703104 | lrm: 0.19 | dt: 252ms | tok/sec: 1,039,143 | mfu: 40.7% | epoch: 1 | remaining: 56s    
step 01569 (87.5%) | loss: 2.703823 | lrm: 0.19 | dt: 250ms | tok/sec: 1,046,562 | mfu: 41.0% | epoch: 1 | remaining: 56s    
step 01570 (87.6%) | loss: 2.703499 | lrm: 0.19 | dt: 251ms | tok/sec: 1,043,525 | mfu: 40.8% | epoch: 1 | remaining: 56s    
step 01571 (87.6%) | loss: 2.702671 | lrm: 0.18 | dt: 252ms | tok/sec: 1,041,575 | mfu: 40.8% | epoch: 1 | remaining: 55s    
step 01572 (87.7%) | loss: 2.704370 | lrm: 0.18 | dt: 253ms | tok/sec: 1,034,762 | mfu: 40.5% | epoch: 1 | remaining: 55s    
step 01573 (87.7%) | loss: 2.702750 | lrm: 0.18 | dt: 254ms | tok/sec: 1,033,493 | mfu: 40.5% | epoch: 1 | remaining: 55s    
step 01574 (87.8%) | loss: 2.700510 | lrm: 0.18 | dt: 250ms | tok/sec: 1,047,631 | mfu: 41.0% | epoch: 1 | remaining: 55s    
step 01575 (87.9%) | loss: 2.701664 | lrm: 0.18 | dt: 253ms | tok/sec: 1,035,597 | mfu: 40.5% | epoch: 1 | remaining: 54s    
step 01576 (87.9%) | loss: 2.704466 | lrm: 0.18 | dt: 252ms | tok/sec: 1,041,849 | mfu: 40.8% | epoch: 1 | remaining: 54s    
step 01577 (88.0%) | loss: 2.700473 | lrm: 0.18 | dt: 254ms | tok/sec: 1,030,706 | mfu: 40.3% | epoch: 1 | remaining: 54s    
step 01578 (88.0%) | loss: 2.702038 | lrm: 0.18 | dt: 252ms | tok/sec: 1,040,946 | mfu: 40.7% | epoch: 1 | remaining: 54s    
step 01579 (88.1%) | loss: 2.698087 | lrm: 0.18 | dt: 250ms | tok/sec: 1,048,110 | mfu: 41.0% | epoch: 1 | remaining: 53s    
step 01580 (88.1%) | loss: 2.701603 | lrm: 0.18 | dt: 255ms | tok/sec: 1,026,143 | mfu: 40.2% | epoch: 1 | remaining: 53s    
step 01581 (88.2%) | loss: 2.703593 | lrm: 0.18 | dt: 253ms | tok/sec: 1,036,238 | mfu: 40.6% | epoch: 1 | remaining: 53s    
step 01582 (88.2%) | loss: 2.697337 | lrm: 0.18 | dt: 250ms | tok/sec: 1,049,228 | mfu: 41.1% | epoch: 1 | remaining: 53s    
step 01583 (88.3%) | loss: 2.696312 | lrm: 0.18 | dt: 254ms | tok/sec: 1,033,333 | mfu: 40.4% | epoch: 1 | remaining: 52s    
step 01584 (88.4%) | loss: 2.699687 | lrm: 0.17 | dt: 253ms | tok/sec: 1,037,980 | mfu: 40.6% | epoch: 1 | remaining: 52s    
step 01585 (88.4%) | loss: 2.698061 | lrm: 0.17 | dt: 253ms | tok/sec: 1,034,382 | mfu: 40.5% | epoch: 1 | remaining: 52s    
step 01586 (88.5%) | loss: 2.698314 | lrm: 0.17 | dt: 255ms | tok/sec: 1,029,857 | mfu: 40.3% | epoch: 1 | remaining: 52s    
step 01587 (88.5%) | loss: 2.702455 | lrm: 0.17 | dt: 252ms | tok/sec: 1,039,421 | mfu: 40.7% | epoch: 1 | remaining: 51s    
step 01588 (88.6%) | loss: 2.707026 | lrm: 0.17 | dt: 253ms | tok/sec: 1,036,133 | mfu: 40.6% | epoch: 1 | remaining: 51s    
step 01589 (88.6%) | loss: 2.706304 | lrm: 0.17 | dt: 255ms | tok/sec: 1,028,014 | mfu: 40.2% | epoch: 1 | remaining: 51s    
step 01590 (88.7%) | loss: 2.704861 | lrm: 0.17 | dt: 251ms | tok/sec: 1,042,369 | mfu: 40.8% | epoch: 1 | remaining: 51s    
step 01591 (88.7%) | loss: 2.704208 | lrm: 0.17 | dt: 253ms | tok/sec: 1,035,677 | mfu: 40.5% | epoch: 1 | remaining: 50s    
step 01592 (88.8%) | loss: 2.703759 | lrm: 0.17 | dt: 255ms | tok/sec: 1,026,419 | mfu: 40.2% | epoch: 1 | remaining: 50s    
step 01593 (88.9%) | loss: 2.703101 | lrm: 0.17 | dt: 252ms | tok/sec: 1,040,862 | mfu: 40.7% | epoch: 1 | remaining: 50s    
step 01594 (88.9%) | loss: 2.698404 | lrm: 0.17 | dt: 251ms | tok/sec: 1,044,782 | mfu: 40.9% | epoch: 1 | remaining: 50s    
step 01595 (89.0%) | loss: 2.701569 | lrm: 0.17 | dt: 253ms | tok/sec: 1,037,642 | mfu: 40.6% | epoch: 1 | remaining: 49s    
step 01596 (89.0%) | loss: 2.698190 | lrm: 0.17 | dt: 253ms | tok/sec: 1,035,654 | mfu: 40.5% | epoch: 1 | remaining: 49s    
step 01597 (89.1%) | loss: 2.699520 | lrm: 0.16 | dt: 253ms | tok/sec: 1,035,862 | mfu: 40.5% | epoch: 1 | remaining: 49s    
