Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,178,450
  scalars                 : 20
  total                   : 85,878,630
Estimated FLOPs per token: 4.012390e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 1200s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 26648ms | tok/sec: 9,837 | mfu: 0.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.196765 | lrm: 1.00 | dt: 350ms | tok/sec: 749,064 | mfu: 30.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.106667 | lrm: 1.00 | dt: 352ms | tok/sec: 745,609 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.744879 | lrm: 1.00 | dt: 357ms | tok/sec: 734,231 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.459983 | lrm: 1.00 | dt: 351ms | tok/sec: 745,902 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 8.193187 | lrm: 1.00 | dt: 352ms | tok/sec: 745,166 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.974858 | lrm: 1.00 | dt: 357ms | tok/sec: 734,991 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.776139 | lrm: 1.00 | dt: 354ms | tok/sec: 741,271 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.586350 | lrm: 1.00 | dt: 352ms | tok/sec: 744,231 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 7.396434 | lrm: 1.00 | dt: 356ms | tok/sec: 737,149 | mfu: 29.9% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 7.219789 | lrm: 1.00 | dt: 353ms | tok/sec: 742,197 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 7.049798 | lrm: 1.00 | dt: 352ms | tok/sec: 744,402 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00012 (0.7%) | loss: 6.894256 | lrm: 1.00 | dt: 356ms | tok/sec: 735,759 | mfu: 29.8% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.754654 | lrm: 1.00 | dt: 355ms | tok/sec: 738,105 | mfu: 29.9% | epoch: 1 | remaining: 1199s    
step 00469 (26.1%) | loss: 3.069023 | lrm: 1.00 | dt: 359ms | tok/sec: 731,045 | mfu: 29.6% | epoch: 1 | remaining: 1036s    
step 00470 (26.1%) | loss: 3.068471 | lrm: 1.00 | dt: 359ms | tok/sec: 730,515 | mfu: 29.6% | epoch: 1 | remaining: 1036s    
step 00471 (26.2%) | loss: 3.066420 | lrm: 1.00 | dt: 355ms | tok/sec: 738,065 | mfu: 29.9% | epoch: 1 | remaining: 1035s    
step 00472 (26.2%) | loss: 3.064543 | lrm: 1.00 | dt: 356ms | tok/sec: 736,813 | mfu: 29.9% | epoch: 1 | remaining: 1035s    
step 00473 (26.3%) | loss: 3.062281 | lrm: 1.00 | dt: 356ms | tok/sec: 735,376 | mfu: 29.8% | epoch: 1 | remaining: 1035s    
step 00474 (26.3%) | loss: 3.067553 | lrm: 1.00 | dt: 356ms | tok/sec: 735,812 | mfu: 29.8% | epoch: 1 | remaining: 1034s    
step 00475 (26.4%) | loss: 3.062152 | lrm: 1.00 | dt: 358ms | tok/sec: 732,731 | mfu: 29.7% | epoch: 1 | remaining: 1034s    
step 00476 (26.4%) | loss: 3.063307 | lrm: 1.00 | dt: 359ms | tok/sec: 729,962 | mfu: 29.6% | epoch: 1 | remaining: 1034s    
step 00477 (26.5%) | loss: 3.064772 | lrm: 1.00 | dt: 356ms | tok/sec: 736,226 | mfu: 29.9% | epoch: 1 | remaining: 1033s    
step 00478 (26.6%) | loss: 3.068068 | lrm: 1.00 | dt: 357ms | tok/sec: 734,831 | mfu: 29.8% | epoch: 1 | remaining: 1033s    
step 00479 (26.6%) | loss: 3.065821 | lrm: 1.00 | dt: 355ms | tok/sec: 738,772 | mfu: 30.0% | epoch: 1 | remaining: 1033s    
step 00480 (26.7%) | loss: 3.061250 | lrm: 1.00 | dt: 356ms | tok/sec: 735,868 | mfu: 29.8% | epoch: 1 | remaining: 1032s    
step 00481 (26.7%) | loss: 3.056485 | lrm: 1.00 | dt: 358ms | tok/sec: 732,303 | mfu: 29.7% | epoch: 1 | remaining: 1032s    
step 00482 (26.8%) | loss: 3.048565 | lrm: 1.00 | dt: 356ms | tok/sec: 736,933 | mfu: 29.9% | epoch: 1 | remaining: 1032s    
step 00483 (26.8%) | loss: 3.049012 | lrm: 1.00 | dt: 356ms | tok/sec: 737,209 | mfu: 29.9% | epoch: 1 | remaining: 1031s    
step 00484 (26.9%) | loss: 3.047068 | lrm: 1.00 | dt: 357ms | tok/sec: 735,087 | mfu: 29.8% | epoch: 1 | remaining: 1031s    
step 00485 (26.9%) | loss: 3.049262 | lrm: 1.00 | dt: 356ms | tok/sec: 737,266 | mfu: 29.9% | epoch: 1 | remaining: 1030s    
step 00486 (27.0%) | loss: 3.052428 | lrm: 1.00 | dt: 357ms | tok/sec: 734,893 | mfu: 29.8% | epoch: 1 | remaining: 1030s    
step 00487 (27.1%) | loss: 3.052828 | lrm: 1.00 | dt: 358ms | tok/sec: 732,862 | mfu: 29.7% | epoch: 1 | remaining: 1030s    
step 00488 (27.1%) | loss: 3.056121 | lrm: 1.00 | dt: 357ms | tok/sec: 735,152 | mfu: 29.8% | epoch: 1 | remaining: 1029s    
step 00489 (27.2%) | loss: 3.056146 | lrm: 1.00 | dt: 354ms | tok/sec: 739,627 | mfu: 30.0% | epoch: 1 | remaining: 1029s    
step 00490 (27.2%) | loss: 3.057450 | lrm: 1.00 | dt: 355ms | tok/sec: 738,700 | mfu: 30.0% | epoch: 1 | remaining: 1029s    
step 00491 (27.3%) | loss: 3.050532 | lrm: 1.00 | dt: 358ms | tok/sec: 732,993 | mfu: 29.7% | epoch: 1 | remaining: 1028s    
step 00492 (27.3%) | loss: 3.046634 | lrm: 1.00 | dt: 357ms | tok/sec: 733,692 | mfu: 29.8% | epoch: 1 | remaining: 1028s    
step 00493 (27.4%) | loss: 3.043246 | lrm: 1.00 | dt: 358ms | tok/sec: 732,170 | mfu: 29.7% | epoch: 1 | remaining: 1028s    
step 00494 (27.4%) | loss: 3.046972 | lrm: 1.00 | dt: 356ms | tok/sec: 737,317 | mfu: 29.9% | epoch: 1 | remaining: 1027s    
step 00495 (27.5%) | loss: 3.038693 | lrm: 1.00 | dt: 355ms | tok/sec: 739,228 | mfu: 30.0% | epoch: 1 | remaining: 1027s    
step 00496 (27.6%) | loss: 3.037787 | lrm: 1.00 | dt: 355ms | tok/sec: 738,157 | mfu: 29.9% | epoch: 1 | remaining: 1027s    
step 00497 (27.6%) | loss: 3.040658 | lrm: 1.00 | dt: 356ms | tok/sec: 736,210 | mfu: 29.9% | epoch: 1 | remaining: 1026s    
step 00498 (27.7%) | loss: 3.043388 | lrm: 1.00 | dt: 358ms | tok/sec: 732,398 | mfu: 29.7% | epoch: 1 | remaining: 1026s    
step 00499 (27.7%) | loss: 3.044257 | lrm: 1.00 | dt: 355ms | tok/sec: 738,748 | mfu: 30.0% | epoch: 1 | remaining: 1026s    
step 00500 (27.8%) | loss: 3.038533 | lrm: 1.00 | dt: 356ms | tok/sec: 737,303 | mfu: 29.9% | epoch: 1 | remaining: 1025s    
step 00501 (27.8%) | loss: 3.039839 | lrm: 1.00 | dt: 356ms | tok/sec: 737,211 | mfu: 29.9% | epoch: 1 | remaining: 1025s    
step 00502 (27.9%) | loss: 3.038361 | lrm: 1.00 | dt: 357ms | tok/sec: 733,875 | mfu: 29.8% | epoch: 1 | remaining: 1024s    
step 00503 (27.9%) | loss: 3.042081 | lrm: 1.00 | dt: 361ms | tok/sec: 725,651 | mfu: 29.4% | epoch: 1 | remaining: 1024s    
step 00504 (28.0%) | loss: 3.041462 | lrm: 1.00 | dt: 355ms | tok/sec: 737,478 | mfu: 29.9% | epoch: 1 | remaining: 1024s    
step 00505 (28.1%) | loss: 3.043927 | lrm: 1.00 | dt: 357ms | tok/sec: 733,844 | mfu: 29.8% | epoch: 1 | remaining: 1023s    
step 00506 (28.1%) | loss: 3.042604 | lrm: 1.00 | dt: 355ms | tok/sec: 737,913 | mfu: 29.9% | epoch: 1 | remaining: 1023s    
step 00507 (28.2%) | loss: 3.046397 | lrm: 1.00 | dt: 354ms | tok/sec: 739,714 | mfu: 30.0% | epoch: 1 | remaining: 1023s    
step 00508 (28.2%) | loss: 3.036394 | lrm: 1.00 | dt: 357ms | tok/sec: 735,153 | mfu: 29.8% | epoch: 1 | remaining: 1022s    
step 00509 (28.3%) | loss: 3.041164 | lrm: 1.00 | dt: 359ms | tok/sec: 730,276 | mfu: 29.6% | epoch: 1 | remaining: 1022s    
step 00510 (28.3%) | loss: 3.037694 | lrm: 1.00 | dt: 357ms | tok/sec: 733,403 | mfu: 29.7% | epoch: 1 | remaining: 1022s    
step 00511 (28.4%) | loss: 3.039010 | lrm: 1.00 | dt: 355ms | tok/sec: 737,485 | mfu: 29.9% | epoch: 1 | remaining: 1021s    
step 00512 (28.4%) | loss: 3.037990 | lrm: 1.00 | dt: 356ms | tok/sec: 737,096 | mfu: 29.9% | epoch: 1 | remaining: 1021s    
step 00513 (28.5%) | loss: 3.034059 | lrm: 1.00 | dt: 355ms | tok/sec: 737,523 | mfu: 29.9% | epoch: 1 | remaining: 1021s    
step 00514 (28.6%) | loss: 3.030727 | lrm: 1.00 | dt: 354ms | tok/sec: 739,521 | mfu: 30.0% | epoch: 1 | remaining: 1020s    
step 00515 (28.6%) | loss: 3.033260 | lrm: 1.00 | dt: 359ms | tok/sec: 731,158 | mfu: 29.6% | epoch: 1 | remaining: 1020s    
step 00516 (28.7%) | loss: 3.032722 | lrm: 1.00 | dt: 355ms | tok/sec: 738,538 | mfu: 29.9% | epoch: 1 | remaining: 1019s    
step 00517 (28.7%) | loss: 3.027833 | lrm: 1.00 | dt: 355ms | tok/sec: 738,504 | mfu: 29.9% | epoch: 1 | remaining: 1019s    
step 00518 (28.8%) | loss: 3.030714 | lrm: 1.00 | dt: 355ms | tok/sec: 738,977 | mfu: 30.0% | epoch: 1 | remaining: 1019s    
step 00519 (28.8%) | loss: 3.031606 | lrm: 1.00 | dt: 355ms | tok/sec: 737,974 | mfu: 29.9% | epoch: 1 | remaining: 1018s    
step 00520 (28.9%) | loss: 3.032474 | lrm: 1.00 | dt: 358ms | tok/sec: 733,050 | mfu: 29.7% | epoch: 1 | remaining: 1018s    
step 00521 (28.9%) | loss: 3.032111 | lrm: 1.00 | dt: 355ms | tok/sec: 738,560 | mfu: 29.9% | epoch: 1 | remaining: 1018s    
step 00522 (29.0%) | loss: 3.031078 | lrm: 1.00 | dt: 355ms | tok/sec: 738,599 | mfu: 29.9% | epoch: 1 | remaining: 1017s    
step 00523 (29.1%) | loss: 3.029550 | lrm: 1.00 | dt: 357ms | tok/sec: 734,435 | mfu: 29.8% | epoch: 1 | remaining: 1017s    
step 00524 (29.1%) | loss: 3.032424 | lrm: 1.00 | dt: 357ms | tok/sec: 734,963 | mfu: 29.8% | epoch: 1 | remaining: 1017s    
step 00525 (29.2%) | loss: 3.033451 | lrm: 1.00 | dt: 356ms | tok/sec: 737,345 | mfu: 29.9% | epoch: 1 | remaining: 1016s    
step 00526 (29.2%) | loss: 3.030308 | lrm: 1.00 | dt: 356ms | tok/sec: 735,708 | mfu: 29.8% | epoch: 1 | remaining: 1016s    
step 00527 (29.3%) | loss: 3.030004 | lrm: 1.00 | dt: 354ms | tok/sec: 741,165 | mfu: 30.1% | epoch: 1 | remaining: 1016s    
step 00528 (29.3%) | loss: 3.027199 | lrm: 1.00 | dt: 356ms | tok/sec: 736,512 | mfu: 29.9% | epoch: 1 | remaining: 1015s    
step 00529 (29.4%) | loss: 3.028520 | lrm: 1.00 | dt: 358ms | tok/sec: 731,982 | mfu: 29.7% | epoch: 1 | remaining: 1015s    
step 00530 (29.4%) | loss: 3.026067 | lrm: 1.00 | dt: 359ms | tok/sec: 730,489 | mfu: 29.6% | epoch: 1 | remaining: 1014s    
step 00531 (29.5%) | loss: 3.025472 | lrm: 1.00 | dt: 354ms | tok/sec: 741,120 | mfu: 30.1% | epoch: 1 | remaining: 1014s    
step 00532 (29.6%) | loss: 3.025280 | lrm: 1.00 | dt: 355ms | tok/sec: 738,864 | mfu: 30.0% | epoch: 1 | remaining: 1014s    
step 00533 (29.6%) | loss: 3.021743 | lrm: 1.00 | dt: 356ms | tok/sec: 736,821 | mfu: 29.9% | epoch: 1 | remaining: 1013s    
step 00534 (29.7%) | loss: 3.020043 | lrm: 1.00 | dt: 357ms | tok/sec: 733,943 | mfu: 29.8% | epoch: 1 | remaining: 1013s    
step 00535 (29.7%) | loss: 3.018513 | lrm: 1.00 | dt: 358ms | tok/sec: 731,348 | mfu: 29.7% | epoch: 1 | remaining: 1013s    
step 00536 (29.8%) | loss: 3.014512 | lrm: 1.00 | dt: 359ms | tok/sec: 730,325 | mfu: 29.6% | epoch: 1 | remaining: 1012s    
step 00537 (29.8%) | loss: 3.015757 | lrm: 1.00 | dt: 356ms | tok/sec: 736,266 | mfu: 29.9% | epoch: 1 | remaining: 1012s    
step 00538 (29.9%) | loss: 3.018836 | lrm: 1.00 | dt: 357ms | tok/sec: 734,620 | mfu: 29.8% | epoch: 1 | remaining: 1012s    
step 00539 (29.9%) | loss: 3.016190 | lrm: 1.00 | dt: 355ms | tok/sec: 738,440 | mfu: 29.9% | epoch: 1 | remaining: 1011s    
step 00540 (30.0%) | loss: 3.017623 | lrm: 1.00 | dt: 355ms | tok/sec: 739,301 | mfu: 30.0% | epoch: 1 | remaining: 1011s    
step 00541 (30.1%) | loss: 3.019003 | lrm: 1.00 | dt: 359ms | tok/sec: 730,903 | mfu: 29.6% | epoch: 1 | remaining: 1011s    
step 00542 (30.1%) | loss: 3.015962 | lrm: 1.00 | dt: 357ms | tok/sec: 734,475 | mfu: 29.8% | epoch: 1 | remaining: 1010s    
step 00543 (30.2%) | loss: 3.017077 | lrm: 1.00 | dt: 356ms | tok/sec: 736,630 | mfu: 29.9% | epoch: 1 | remaining: 1010s    
step 00544 (30.2%) | loss: 3.019596 | lrm: 1.00 | dt: 353ms | tok/sec: 741,776 | mfu: 30.1% | epoch: 1 | remaining: 1009s    
step 00545 (30.3%) | loss: 3.022146 | lrm: 1.00 | dt: 356ms | tok/sec: 736,853 | mfu: 29.9% | epoch: 1 | remaining: 1009s    
step 00546 (30.3%) | loss: 3.021701 | lrm: 1.00 | dt: 358ms | tok/sec: 733,034 | mfu: 29.7% | epoch: 1 | remaining: 1009s    
step 00547 (30.4%) | loss: 3.019015 | lrm: 0.99 | dt: 358ms | tok/sec: 732,613 | mfu: 29.7% | epoch: 1 | remaining: 1008s    
step 00548 (30.4%) | loss: 3.019075 | lrm: 0.99 | dt: 354ms | tok/sec: 739,614 | mfu: 30.0% | epoch: 1 | remaining: 1008s    
step 00549 (30.5%) | loss: 3.017605 | lrm: 0.99 | dt: 356ms | tok/sec: 736,434 | mfu: 29.9% | epoch: 1 | remaining: 1008s    
step 00550 (30.6%) | loss: 3.018583 | lrm: 0.99 | dt: 357ms | tok/sec: 734,569 | mfu: 29.8% | epoch: 1 | remaining: 1007s    
step 00551 (30.6%) | loss: 3.014968 | lrm: 0.99 | dt: 357ms | tok/sec: 733,991 | mfu: 29.8% | epoch: 1 | remaining: 1007s    
step 00552 (30.7%) | loss: 3.014104 | lrm: 0.99 | dt: 356ms | tok/sec: 735,651 | mfu: 29.8% | epoch: 1 | remaining: 1007s    
step 00553 (30.7%) | loss: 3.019999 | lrm: 0.99 | dt: 355ms | tok/sec: 738,019 | mfu: 29.9% | epoch: 1 | remaining: 1006s    
step 00554 (30.8%) | loss: 3.017824 | lrm: 0.99 | dt: 356ms | tok/sec: 735,688 | mfu: 29.8% | epoch: 1 | remaining: 1006s    
step 00555 (30.8%) | loss: 3.016041 | lrm: 0.99 | dt: 354ms | tok/sec: 740,649 | mfu: 30.0% | epoch: 1 | remaining: 1006s    
step 00556 (30.9%) | loss: 3.018935 | lrm: 0.99 | dt: 357ms | tok/sec: 734,467 | mfu: 29.8% | epoch: 1 | remaining: 1005s    
step 00557 (30.9%) | loss: 3.015895 | lrm: 0.99 | dt: 358ms | tok/sec: 731,476 | mfu: 29.7% | epoch: 1 | remaining: 1005s    
step 00558 (31.0%) | loss: 3.015818 | lrm: 0.99 | dt: 357ms | tok/sec: 733,906 | mfu: 29.8% | epoch: 1 | remaining: 1004s    
step 00559 (31.1%) | loss: 3.017501 | lrm: 0.99 | dt: 356ms | tok/sec: 737,387 | mfu: 29.9% | epoch: 1 | remaining: 1004s    
step 00560 (31.1%) | loss: 3.015927 | lrm: 0.98 | dt: 355ms | tok/sec: 739,156 | mfu: 30.0% | epoch: 1 | remaining: 1004s    
step 00561 (31.2%) | loss: 3.015510 | lrm: 0.98 | dt: 355ms | tok/sec: 738,346 | mfu: 29.9% | epoch: 1 | remaining: 1003s    
step 00562 (31.2%) | loss: 3.017458 | lrm: 0.98 | dt: 357ms | tok/sec: 735,282 | mfu: 29.8% | epoch: 1 | remaining: 1003s    
step 00563 (31.3%) | loss: 3.018753 | lrm: 0.98 | dt: 357ms | tok/sec: 734,054 | mfu: 29.8% | epoch: 1 | remaining: 1003s    
step 00564 (31.3%) | loss: 3.022086 | lrm: 0.98 | dt: 355ms | tok/sec: 739,388 | mfu: 30.0% | epoch: 1 | remaining: 1002s    
step 00565 (31.4%) | loss: 3.020703 | lrm: 0.98 | dt: 354ms | tok/sec: 739,853 | mfu: 30.0% | epoch: 1 | remaining: 1002s    
step 00566 (31.4%) | loss: 3.018931 | lrm: 0.98 | dt: 357ms | tok/sec: 735,019 | mfu: 29.8% | epoch: 1 | remaining: 1002s    
step 00567 (31.5%) | loss: 3.019431 | lrm: 0.98 | dt: 358ms | tok/sec: 733,196 | mfu: 29.7% | epoch: 1 | remaining: 1001s    
step 00568 (31.6%) | loss: 3.019849 | lrm: 0.98 | dt: 355ms | tok/sec: 737,600 | mfu: 29.9% | epoch: 1 | remaining: 1001s    
step 00569 (31.6%) | loss: 3.016607 | lrm: 0.98 | dt: 352ms | tok/sec: 743,762 | mfu: 30.2% | epoch: 1 | remaining: 1001s    
step 00570 (31.7%) | loss: 3.015434 | lrm: 0.98 | dt: 357ms | tok/sec: 734,211 | mfu: 29.8% | epoch: 1 | remaining: 1000s    
step 00571 (31.7%) | loss: 3.014363 | lrm: 0.98 | dt: 356ms | tok/sec: 736,328 | mfu: 29.9% | epoch: 1 | remaining: 1000s    
step 00572 (31.8%) | loss: 3.016384 | lrm: 0.97 | dt: 357ms | tok/sec: 735,220 | mfu: 29.8% | epoch: 1 | remaining: 1000s    
step 00573 (31.8%) | loss: 3.015493 | lrm: 0.97 | dt: 354ms | tok/sec: 741,468 | mfu: 30.1% | epoch: 1 | remaining: 999s    
step 00574 (31.9%) | loss: 3.011755 | lrm: 0.97 | dt: 354ms | tok/sec: 741,006 | mfu: 30.0% | epoch: 1 | remaining: 999s    
step 00575 (31.9%) | loss: 3.010793 | lrm: 0.97 | dt: 356ms | tok/sec: 736,911 | mfu: 29.9% | epoch: 1 | remaining: 998s    
step 00576 (32.0%) | loss: 3.010166 | lrm: 0.97 | dt: 358ms | tok/sec: 732,437 | mfu: 29.7% | epoch: 1 | remaining: 998s    
step 00577 (32.1%) | loss: 3.015220 | lrm: 0.97 | dt: 355ms | tok/sec: 738,548 | mfu: 29.9% | epoch: 1 | remaining: 998s    
step 00578 (32.1%) | loss: 3.018160 | lrm: 0.97 | dt: 353ms | tok/sec: 741,628 | mfu: 30.1% | epoch: 1 | remaining: 997s    
step 00579 (32.2%) | loss: 3.015217 | lrm: 0.97 | dt: 356ms | tok/sec: 736,295 | mfu: 29.9% | epoch: 1 | remaining: 997s    
step 00580 (32.2%) | loss: 3.011911 | lrm: 0.97 | dt: 356ms | tok/sec: 737,384 | mfu: 29.9% | epoch: 1 | remaining: 997s    
step 00581 (32.3%) | loss: 3.009032 | lrm: 0.97 | dt: 354ms | tok/sec: 739,479 | mfu: 30.0% | epoch: 1 | remaining: 996s    
step 00582 (32.3%) | loss: 3.012937 | lrm: 0.97 | dt: 355ms | tok/sec: 737,892 | mfu: 29.9% | epoch: 1 | remaining: 996s    
step 00583 (32.4%) | loss: 3.010973 | lrm: 0.97 | dt: 355ms | tok/sec: 738,714 | mfu: 30.0% | epoch: 1 | remaining: 996s    
step 00584 (32.4%) | loss: 3.002669 | lrm: 0.97 | dt: 356ms | tok/sec: 736,515 | mfu: 29.9% | epoch: 1 | remaining: 995s    
step 00585 (32.5%) | loss: 3.001375 | lrm: 0.96 | dt: 357ms | tok/sec: 733,870 | mfu: 29.8% | epoch: 1 | remaining: 995s    
step 00586 (32.6%) | loss: 2.995512 | lrm: 0.96 | dt: 355ms | tok/sec: 739,125 | mfu: 30.0% | epoch: 1 | remaining: 995s    
step 00587 (32.6%) | loss: 2.994041 | lrm: 0.96 | dt: 354ms | tok/sec: 740,357 | mfu: 30.0% | epoch: 1 | remaining: 994s    
step 00588 (32.7%) | loss: 2.995146 | lrm: 0.96 | dt: 357ms | tok/sec: 734,550 | mfu: 29.8% | epoch: 1 | remaining: 994s    
step 00589 (32.7%) | loss: 2.994525 | lrm: 0.96 | dt: 357ms | tok/sec: 734,403 | mfu: 29.8% | epoch: 1 | remaining: 993s    
step 00590 (32.8%) | loss: 2.995298 | lrm: 0.96 | dt: 357ms | tok/sec: 734,856 | mfu: 29.8% | epoch: 1 | remaining: 993s    
step 00591 (32.8%) | loss: 3.000301 | lrm: 0.96 | dt: 354ms | tok/sec: 740,900 | mfu: 30.0% | epoch: 1 | remaining: 993s    
step 00592 (32.9%) | loss: 3.001467 | lrm: 0.96 | dt: 354ms | tok/sec: 739,638 | mfu: 30.0% | epoch: 1 | remaining: 992s    
step 00593 (32.9%) | loss: 3.003514 | lrm: 0.96 | dt: 356ms | tok/sec: 737,128 | mfu: 29.9% | epoch: 1 | remaining: 992s    
step 00594 (33.0%) | loss: 2.998028 | lrm: 0.96 | dt: 359ms | tok/sec: 731,179 | mfu: 29.6% | epoch: 1 | remaining: 992s    
step 00595 (33.1%) | loss: 3.003566 | lrm: 0.96 | dt: 354ms | tok/sec: 740,932 | mfu: 30.0% | epoch: 1 | remaining: 991s    
step 00596 (33.1%) | loss: 3.004734 | lrm: 0.96 | dt: 355ms | tok/sec: 738,585 | mfu: 29.9% | epoch: 1 | remaining: 991s    
step 00597 (33.2%) | loss: 3.001157 | lrm: 0.96 | dt: 356ms | tok/sec: 736,358 | mfu: 29.9% | epoch: 1 | remaining: 991s    
step 00598 (33.2%) | loss: 2.998541 | lrm: 0.95 | dt: 355ms | tok/sec: 738,035 | mfu: 29.9% | epoch: 1 | remaining: 990s    
step 00599 (33.3%) | loss: 2.990044 | lrm: 0.95 | dt: 354ms | tok/sec: 739,941 | mfu: 30.0% | epoch: 1 | remaining: 990s    
step 00600 (33.3%) | loss: 2.991449 | lrm: 0.95 | dt: 355ms | tok/sec: 739,034 | mfu: 30.0% | epoch: 1 | remaining: 990s    
step 00601 (33.4%) | loss: 2.991644 | lrm: 0.95 | dt: 356ms | tok/sec: 735,384 | mfu: 29.8% | epoch: 1 | remaining: 989s    
step 00602 (33.4%) | loss: 2.990351 | lrm: 0.95 | dt: 356ms | tok/sec: 737,193 | mfu: 29.9% | epoch: 1 | remaining: 989s    
step 00603 (33.5%) | loss: 2.992578 | lrm: 0.95 | dt: 357ms | tok/sec: 733,532 | mfu: 29.7% | epoch: 1 | remaining: 988s    
step 00604 (33.6%) | loss: 2.990559 | lrm: 0.95 | dt: 355ms | tok/sec: 739,331 | mfu: 30.0% | epoch: 1 | remaining: 988s    
step 00605 (33.6%) | loss: 2.990446 | lrm: 0.95 | dt: 352ms | tok/sec: 743,864 | mfu: 30.2% | epoch: 1 | remaining: 988s    
step 00606 (33.7%) | loss: 2.992207 | lrm: 0.95 | dt: 357ms | tok/sec: 734,554 | mfu: 29.8% | epoch: 1 | remaining: 987s    
step 00607 (33.7%) | loss: 2.991987 | lrm: 0.95 | dt: 358ms | tok/sec: 731,945 | mfu: 29.7% | epoch: 1 | remaining: 987s    
step 00608 (33.8%) | loss: 2.991548 | lrm: 0.95 | dt: 354ms | tok/sec: 740,078 | mfu: 30.0% | epoch: 1 | remaining: 987s    
step 00609 (33.8%) | loss: 2.989139 | lrm: 0.95 | dt: 354ms | tok/sec: 740,606 | mfu: 30.0% | epoch: 1 | remaining: 986s    
step 00610 (33.9%) | loss: 2.989393 | lrm: 0.95 | dt: 355ms | tok/sec: 739,313 | mfu: 30.0% | epoch: 1 | remaining: 986s    
step 00611 (33.9%) | loss: 2.987951 | lrm: 0.94 | dt: 356ms | tok/sec: 735,534 | mfu: 29.8% | epoch: 1 | remaining: 986s    
step 00612 (34.0%) | loss: 2.985645 | lrm: 0.94 | dt: 355ms | tok/sec: 737,666 | mfu: 29.9% | epoch: 1 | remaining: 985s    
step 00613 (34.1%) | loss: 2.982275 | lrm: 0.94 | dt: 355ms | tok/sec: 738,303 | mfu: 29.9% | epoch: 1 | remaining: 985s    
step 00614 (34.1%) | loss: 2.978832 | lrm: 0.94 | dt: 354ms | tok/sec: 741,071 | mfu: 30.1% | epoch: 1 | remaining: 985s    
step 00615 (34.2%) | loss: 2.974669 | lrm: 0.94 | dt: 357ms | tok/sec: 734,860 | mfu: 29.8% | epoch: 1 | remaining: 984s    
step 00616 (34.2%) | loss: 2.972285 | lrm: 0.94 | dt: 357ms | tok/sec: 734,721 | mfu: 29.8% | epoch: 1 | remaining: 984s    
step 00617 (34.3%) | loss: 2.971047 | lrm: 0.94 | dt: 355ms | tok/sec: 738,718 | mfu: 30.0% | epoch: 1 | remaining: 984s    
step 00618 (34.3%) | loss: 2.966708 | lrm: 0.94 | dt: 354ms | tok/sec: 740,132 | mfu: 30.0% | epoch: 1 | remaining: 983s    
step 00619 (34.4%) | loss: 2.965084 | lrm: 0.94 | dt: 354ms | tok/sec: 739,597 | mfu: 30.0% | epoch: 1 | remaining: 983s    
step 00620 (34.4%) | loss: 2.961659 | lrm: 0.94 | dt: 356ms | tok/sec: 736,943 | mfu: 29.9% | epoch: 1 | remaining: 982s    
step 00621 (34.5%) | loss: 2.965377 | lrm: 0.94 | dt: 356ms | tok/sec: 736,978 | mfu: 29.9% | epoch: 1 | remaining: 982s    
step 00622 (34.6%) | loss: 2.962461 | lrm: 0.94 | dt: 353ms | tok/sec: 742,483 | mfu: 30.1% | epoch: 1 | remaining: 982s    
step 00623 (34.6%) | loss: 2.965355 | lrm: 0.93 | dt: 354ms | tok/sec: 739,502 | mfu: 30.0% | epoch: 1 | remaining: 981s    
step 00624 (34.7%) | loss: 2.965946 | lrm: 0.93 | dt: 358ms | tok/sec: 731,660 | mfu: 29.7% | epoch: 1 | remaining: 981s    
step 00625 (34.7%) | loss: 2.966690 | lrm: 0.93 | dt: 355ms | tok/sec: 738,414 | mfu: 29.9% | epoch: 1 | remaining: 981s    
step 00626 (34.8%) | loss: 2.968664 | lrm: 0.93 | dt: 355ms | tok/sec: 738,141 | mfu: 29.9% | epoch: 1 | remaining: 980s    
