Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 198,182,016
  scalars                 : 24
  total                   : 248,513,688
Estimated FLOPs per token: 1.304698e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 1200s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011059 | lrm: 1.00 | dt: 10302ms | tok/sec: 25,446 | mfu: 3.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.225107 | lrm: 1.00 | dt: 714ms | tok/sec: 367,348 | mfu: 48.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.015347 | lrm: 1.00 | dt: 745ms | tok/sec: 351,910 | mfu: 46.4% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.599188 | lrm: 1.00 | dt: 738ms | tok/sec: 355,259 | mfu: 46.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.156565 | lrm: 1.00 | dt: 735ms | tok/sec: 356,766 | mfu: 47.0% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 7.803615 | lrm: 1.00 | dt: 734ms | tok/sec: 357,139 | mfu: 47.1% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.499400 | lrm: 1.00 | dt: 740ms | tok/sec: 354,044 | mfu: 46.7% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.248910 | lrm: 1.00 | dt: 739ms | tok/sec: 354,652 | mfu: 46.8% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.033448 | lrm: 1.00 | dt: 730ms | tok/sec: 359,160 | mfu: 47.4% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 6.846090 | lrm: 1.00 | dt: 732ms | tok/sec: 357,973 | mfu: 47.2% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 6.693722 | lrm: 1.00 | dt: 740ms | tok/sec: 354,112 | mfu: 46.7% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 6.553266 | lrm: 1.00 | dt: 738ms | tok/sec: 355,067 | mfu: 46.8% | epoch: 1 | remaining: 1199s    
step 00012 (0.7%) | loss: 6.426588 | lrm: 1.00 | dt: 741ms | tok/sec: 353,741 | mfu: 46.6% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.326165 | lrm: 1.00 | dt: 738ms | tok/sec: 355,071 | mfu: 46.8% | epoch: 1 | remaining: 1198s    
step 00472 (26.2%) | loss: 2.995386 | lrm: 1.00 | dt: 748ms | tok/sec: 350,376 | mfu: 46.2% | epoch: 1 | remaining: 854s    
step 00473 (26.3%) | loss: 2.987589 | lrm: 1.00 | dt: 751ms | tok/sec: 349,138 | mfu: 46.0% | epoch: 1 | remaining: 853s    
step 00474 (26.3%) | loss: 2.990612 | lrm: 1.00 | dt: 746ms | tok/sec: 351,193 | mfu: 46.3% | epoch: 1 | remaining: 852s    
step 00475 (26.4%) | loss: 2.984503 | lrm: 1.00 | dt: 753ms | tok/sec: 348,042 | mfu: 45.9% | epoch: 1 | remaining: 852s    
step 00476 (26.4%) | loss: 2.972907 | lrm: 1.00 | dt: 753ms | tok/sec: 348,003 | mfu: 45.9% | epoch: 1 | remaining: 851s    
step 00477 (26.5%) | loss: 2.971902 | lrm: 1.00 | dt: 752ms | tok/sec: 348,406 | mfu: 45.9% | epoch: 1 | remaining: 850s    
step 00478 (26.6%) | loss: 2.982913 | lrm: 1.00 | dt: 749ms | tok/sec: 349,968 | mfu: 46.1% | epoch: 1 | remaining: 849s    
step 00479 (26.6%) | loss: 2.979870 | lrm: 1.00 | dt: 753ms | tok/sec: 348,199 | mfu: 45.9% | epoch: 1 | remaining: 849s    
step 00480 (26.7%) | loss: 2.971490 | lrm: 1.00 | dt: 748ms | tok/sec: 350,470 | mfu: 46.2% | epoch: 1 | remaining: 848s    
step 00481 (26.7%) | loss: 2.957456 | lrm: 1.00 | dt: 751ms | tok/sec: 349,150 | mfu: 46.0% | epoch: 1 | remaining: 847s    
step 00482 (26.8%) | loss: 2.959137 | lrm: 1.00 | dt: 749ms | tok/sec: 349,765 | mfu: 46.1% | epoch: 1 | remaining: 846s    
step 00483 (26.8%) | loss: 2.954272 | lrm: 1.00 | dt: 751ms | tok/sec: 348,879 | mfu: 46.0% | epoch: 1 | remaining: 846s    
step 00484 (26.9%) | loss: 2.950465 | lrm: 1.00 | dt: 752ms | tok/sec: 348,810 | mfu: 46.0% | epoch: 1 | remaining: 845s    
step 00485 (26.9%) | loss: 2.944350 | lrm: 1.00 | dt: 756ms | tok/sec: 346,618 | mfu: 45.7% | epoch: 1 | remaining: 844s    
step 00486 (27.0%) | loss: 2.952049 | lrm: 1.00 | dt: 750ms | tok/sec: 349,606 | mfu: 46.1% | epoch: 1 | remaining: 843s    
step 00487 (27.1%) | loss: 2.950807 | lrm: 1.00 | dt: 749ms | tok/sec: 350,032 | mfu: 46.2% | epoch: 1 | remaining: 843s    
step 00488 (27.1%) | loss: 2.957045 | lrm: 1.00 | dt: 753ms | tok/sec: 348,361 | mfu: 45.9% | epoch: 1 | remaining: 842s    
step 00489 (27.2%) | loss: 2.951937 | lrm: 1.00 | dt: 752ms | tok/sec: 348,618 | mfu: 46.0% | epoch: 1 | remaining: 841s    
step 00490 (27.2%) | loss: 2.951079 | lrm: 1.00 | dt: 749ms | tok/sec: 349,828 | mfu: 46.1% | epoch: 1 | remaining: 840s    
step 00491 (27.3%) | loss: 2.945838 | lrm: 1.00 | dt: 751ms | tok/sec: 349,110 | mfu: 46.0% | epoch: 1 | remaining: 840s    
step 00492 (27.3%) | loss: 2.938469 | lrm: 1.00 | dt: 751ms | tok/sec: 348,852 | mfu: 46.0% | epoch: 1 | remaining: 839s    
step 00493 (27.4%) | loss: 2.939066 | lrm: 1.00 | dt: 750ms | tok/sec: 349,576 | mfu: 46.1% | epoch: 1 | remaining: 838s    
step 00494 (27.4%) | loss: 2.946170 | lrm: 1.00 | dt: 751ms | tok/sec: 349,016 | mfu: 46.0% | epoch: 1 | remaining: 837s    
step 00495 (27.5%) | loss: 2.943249 | lrm: 1.00 | dt: 749ms | tok/sec: 349,955 | mfu: 46.1% | epoch: 1 | remaining: 837s    
step 00496 (27.6%) | loss: 2.946650 | lrm: 1.00 | dt: 755ms | tok/sec: 347,409 | mfu: 45.8% | epoch: 1 | remaining: 836s    
step 00497 (27.6%) | loss: 2.951786 | lrm: 1.00 | dt: 750ms | tok/sec: 349,640 | mfu: 46.1% | epoch: 1 | remaining: 835s    
step 00498 (27.7%) | loss: 2.956816 | lrm: 1.00 | dt: 749ms | tok/sec: 350,021 | mfu: 46.2% | epoch: 1 | remaining: 834s    
step 00499 (27.7%) | loss: 2.959037 | lrm: 1.00 | dt: 752ms | tok/sec: 348,486 | mfu: 45.9% | epoch: 1 | remaining: 834s    
step 00500 (27.8%) | loss: 2.956816 | lrm: 1.00 | dt: 748ms | tok/sec: 350,283 | mfu: 46.2% | epoch: 1 | remaining: 833s    
step 00501 (27.8%) | loss: 2.953071 | lrm: 1.00 | dt: 753ms | tok/sec: 347,998 | mfu: 45.9% | epoch: 1 | remaining: 832s    
step 00502 (27.9%) | loss: 2.949941 | lrm: 1.00 | dt: 751ms | tok/sec: 349,073 | mfu: 46.0% | epoch: 1 | remaining: 831s    
step 00503 (27.9%) | loss: 2.954288 | lrm: 1.00 | dt: 751ms | tok/sec: 349,150 | mfu: 46.0% | epoch: 1 | remaining: 831s    
step 00504 (28.0%) | loss: 2.957521 | lrm: 1.00 | dt: 750ms | tok/sec: 349,444 | mfu: 46.1% | epoch: 1 | remaining: 830s    
step 00505 (28.1%) | loss: 2.960035 | lrm: 1.00 | dt: 750ms | tok/sec: 349,609 | mfu: 46.1% | epoch: 1 | remaining: 829s    
step 00506 (28.1%) | loss: 2.954534 | lrm: 1.00 | dt: 751ms | tok/sec: 348,940 | mfu: 46.0% | epoch: 1 | remaining: 828s    
step 00507 (28.2%) | loss: 2.941714 | lrm: 1.00 | dt: 752ms | tok/sec: 348,428 | mfu: 45.9% | epoch: 1 | remaining: 828s    
step 00508 (28.2%) | loss: 2.932328 | lrm: 1.00 | dt: 753ms | tok/sec: 348,313 | mfu: 45.9% | epoch: 1 | remaining: 827s    
step 00509 (28.3%) | loss: 2.935219 | lrm: 1.00 | dt: 755ms | tok/sec: 347,315 | mfu: 45.8% | epoch: 1 | remaining: 826s    
step 00510 (28.3%) | loss: 2.944660 | lrm: 1.00 | dt: 752ms | tok/sec: 348,822 | mfu: 46.0% | epoch: 1 | remaining: 825s    
step 00511 (28.4%) | loss: 2.937243 | lrm: 1.00 | dt: 751ms | tok/sec: 349,056 | mfu: 46.0% | epoch: 1 | remaining: 825s    
step 00512 (28.4%) | loss: 2.943871 | lrm: 1.00 | dt: 751ms | tok/sec: 348,831 | mfu: 46.0% | epoch: 1 | remaining: 824s    
step 00513 (28.5%) | loss: 2.942560 | lrm: 1.00 | dt: 752ms | tok/sec: 348,664 | mfu: 46.0% | epoch: 1 | remaining: 823s    
step 00514 (28.6%) | loss: 2.932689 | lrm: 1.00 | dt: 752ms | tok/sec: 348,482 | mfu: 45.9% | epoch: 1 | remaining: 822s    
step 00515 (28.6%) | loss: 2.934512 | lrm: 1.00 | dt: 749ms | tok/sec: 349,868 | mfu: 46.1% | epoch: 1 | remaining: 822s    
step 00516 (28.7%) | loss: 2.942519 | lrm: 1.00 | dt: 750ms | tok/sec: 349,710 | mfu: 46.1% | epoch: 1 | remaining: 821s    
step 00517 (28.7%) | loss: 2.936925 | lrm: 1.00 | dt: 750ms | tok/sec: 349,749 | mfu: 46.1% | epoch: 1 | remaining: 820s    
step 00518 (28.8%) | loss: 2.937721 | lrm: 1.00 | dt: 751ms | tok/sec: 349,139 | mfu: 46.0% | epoch: 1 | remaining: 819s    
step 00519 (28.8%) | loss: 2.940626 | lrm: 1.00 | dt: 750ms | tok/sec: 349,336 | mfu: 46.1% | epoch: 1 | remaining: 819s    
step 00520 (28.9%) | loss: 2.942641 | lrm: 1.00 | dt: 751ms | tok/sec: 349,148 | mfu: 46.0% | epoch: 1 | remaining: 818s    
step 00521 (28.9%) | loss: 2.941848 | lrm: 1.00 | dt: 755ms | tok/sec: 347,165 | mfu: 45.8% | epoch: 1 | remaining: 817s    
step 00522 (29.0%) | loss: 2.932421 | lrm: 1.00 | dt: 749ms | tok/sec: 350,030 | mfu: 46.2% | epoch: 1 | remaining: 816s    
step 00523 (29.1%) | loss: 2.930994 | lrm: 1.00 | dt: 750ms | tok/sec: 349,358 | mfu: 46.1% | epoch: 1 | remaining: 816s    
step 00524 (29.1%) | loss: 2.943482 | lrm: 1.00 | dt: 754ms | tok/sec: 347,474 | mfu: 45.8% | epoch: 1 | remaining: 815s    
step 00525 (29.2%) | loss: 2.942532 | lrm: 1.00 | dt: 751ms | tok/sec: 348,830 | mfu: 46.0% | epoch: 1 | remaining: 814s    
step 00526 (29.2%) | loss: 2.943013 | lrm: 1.00 | dt: 751ms | tok/sec: 349,196 | mfu: 46.0% | epoch: 1 | remaining: 813s    
step 00527 (29.3%) | loss: 2.942254 | lrm: 1.00 | dt: 754ms | tok/sec: 347,830 | mfu: 45.9% | epoch: 1 | remaining: 813s    
step 00528 (29.3%) | loss: 2.936217 | lrm: 1.00 | dt: 754ms | tok/sec: 347,852 | mfu: 45.9% | epoch: 1 | remaining: 812s    
step 00529 (29.4%) | loss: 2.942475 | lrm: 1.00 | dt: 750ms | tok/sec: 349,649 | mfu: 46.1% | epoch: 1 | remaining: 811s    
step 00530 (29.4%) | loss: 2.937957 | lrm: 1.00 | dt: 750ms | tok/sec: 349,600 | mfu: 46.1% | epoch: 1 | remaining: 810s    
step 00531 (29.5%) | loss: 2.941547 | lrm: 1.00 | dt: 753ms | tok/sec: 348,126 | mfu: 45.9% | epoch: 1 | remaining: 810s    
step 00532 (29.6%) | loss: 2.943513 | lrm: 1.00 | dt: 752ms | tok/sec: 348,804 | mfu: 46.0% | epoch: 1 | remaining: 809s    
step 00533 (29.6%) | loss: 2.942716 | lrm: 1.00 | dt: 752ms | tok/sec: 348,818 | mfu: 46.0% | epoch: 1 | remaining: 808s    
step 00534 (29.7%) | loss: 2.943186 | lrm: 1.00 | dt: 750ms | tok/sec: 349,508 | mfu: 46.1% | epoch: 1 | remaining: 807s    
step 00535 (29.7%) | loss: 2.937786 | lrm: 1.00 | dt: 754ms | tok/sec: 347,895 | mfu: 45.9% | epoch: 1 | remaining: 807s    
step 00536 (29.8%) | loss: 2.930633 | lrm: 1.00 | dt: 752ms | tok/sec: 348,631 | mfu: 46.0% | epoch: 1 | remaining: 806s    
step 00537 (29.8%) | loss: 2.937623 | lrm: 1.00 | dt: 748ms | tok/sec: 350,473 | mfu: 46.2% | epoch: 1 | remaining: 805s    
step 00538 (29.9%) | loss: 2.932892 | lrm: 1.00 | dt: 750ms | tok/sec: 349,364 | mfu: 46.1% | epoch: 1 | remaining: 804s    
step 00539 (29.9%) | loss: 2.926222 | lrm: 1.00 | dt: 751ms | tok/sec: 349,186 | mfu: 46.0% | epoch: 1 | remaining: 804s    
step 00540 (30.0%) | loss: 2.922327 | lrm: 1.00 | dt: 754ms | tok/sec: 347,747 | mfu: 45.9% | epoch: 1 | remaining: 803s    
step 00541 (30.1%) | loss: 2.925251 | lrm: 1.00 | dt: 752ms | tok/sec: 348,735 | mfu: 46.0% | epoch: 1 | remaining: 802s    
step 00542 (30.1%) | loss: 2.919989 | lrm: 1.00 | dt: 754ms | tok/sec: 347,833 | mfu: 45.9% | epoch: 1 | remaining: 801s    
step 00543 (30.2%) | loss: 2.917837 | lrm: 1.00 | dt: 746ms | tok/sec: 351,620 | mfu: 46.4% | epoch: 1 | remaining: 801s    
step 00544 (30.2%) | loss: 2.928407 | lrm: 1.00 | dt: 753ms | tok/sec: 348,216 | mfu: 45.9% | epoch: 1 | remaining: 800s    
step 00545 (30.3%) | loss: 2.932601 | lrm: 1.00 | dt: 755ms | tok/sec: 347,018 | mfu: 45.8% | epoch: 1 | remaining: 799s    
step 00546 (30.3%) | loss: 2.938396 | lrm: 1.00 | dt: 752ms | tok/sec: 348,766 | mfu: 46.0% | epoch: 1 | remaining: 798s    
step 00547 (30.4%) | loss: 2.935442 | lrm: 0.99 | dt: 754ms | tok/sec: 347,499 | mfu: 45.8% | epoch: 1 | remaining: 798s    
step 00548 (30.4%) | loss: 2.940157 | lrm: 0.99 | dt: 751ms | tok/sec: 348,961 | mfu: 46.0% | epoch: 1 | remaining: 797s    
step 00549 (30.5%) | loss: 2.929694 | lrm: 0.99 | dt: 750ms | tok/sec: 349,711 | mfu: 46.1% | epoch: 1 | remaining: 796s    
step 00550 (30.6%) | loss: 2.938577 | lrm: 0.99 | dt: 754ms | tok/sec: 347,705 | mfu: 45.8% | epoch: 1 | remaining: 795s    
step 00551 (30.6%) | loss: 2.930923 | lrm: 0.99 | dt: 751ms | tok/sec: 348,870 | mfu: 46.0% | epoch: 1 | remaining: 795s    
step 00552 (30.7%) | loss: 2.925265 | lrm: 0.99 | dt: 754ms | tok/sec: 347,891 | mfu: 45.9% | epoch: 1 | remaining: 794s    
step 00553 (30.7%) | loss: 2.933030 | lrm: 0.99 | dt: 742ms | tok/sec: 353,202 | mfu: 46.6% | epoch: 1 | remaining: 793s    
step 00554 (30.8%) | loss: 2.931907 | lrm: 0.99 | dt: 753ms | tok/sec: 348,218 | mfu: 45.9% | epoch: 1 | remaining: 792s    
step 00555 (30.8%) | loss: 2.930887 | lrm: 0.99 | dt: 753ms | tok/sec: 348,065 | mfu: 45.9% | epoch: 1 | remaining: 792s    
step 00556 (30.9%) | loss: 2.922602 | lrm: 0.99 | dt: 752ms | tok/sec: 348,620 | mfu: 46.0% | epoch: 1 | remaining: 791s    
step 00557 (30.9%) | loss: 2.921286 | lrm: 0.99 | dt: 746ms | tok/sec: 351,249 | mfu: 46.3% | epoch: 1 | remaining: 790s    
step 00558 (31.0%) | loss: 2.920063 | lrm: 0.99 | dt: 752ms | tok/sec: 348,777 | mfu: 46.0% | epoch: 1 | remaining: 789s    
step 00559 (31.1%) | loss: 2.916679 | lrm: 0.99 | dt: 755ms | tok/sec: 347,365 | mfu: 45.8% | epoch: 1 | remaining: 789s    
step 00560 (31.1%) | loss: 2.919395 | lrm: 0.98 | dt: 756ms | tok/sec: 346,942 | mfu: 45.7% | epoch: 1 | remaining: 788s    
step 00561 (31.2%) | loss: 2.924569 | lrm: 0.98 | dt: 751ms | tok/sec: 348,868 | mfu: 46.0% | epoch: 1 | remaining: 787s    
step 00562 (31.2%) | loss: 2.921580 | lrm: 0.98 | dt: 745ms | tok/sec: 351,642 | mfu: 46.4% | epoch: 1 | remaining: 786s    
step 00563 (31.3%) | loss: 2.919884 | lrm: 0.98 | dt: 752ms | tok/sec: 348,583 | mfu: 46.0% | epoch: 1 | remaining: 786s    
step 00564 (31.3%) | loss: 2.925268 | lrm: 0.98 | dt: 749ms | tok/sec: 349,836 | mfu: 46.1% | epoch: 1 | remaining: 785s    
step 00565 (31.4%) | loss: 2.922083 | lrm: 0.98 | dt: 753ms | tok/sec: 348,245 | mfu: 45.9% | epoch: 1 | remaining: 784s    
step 00566 (31.4%) | loss: 2.921265 | lrm: 0.98 | dt: 749ms | tok/sec: 350,094 | mfu: 46.2% | epoch: 1 | remaining: 783s    
step 00567 (31.5%) | loss: 2.927668 | lrm: 0.98 | dt: 751ms | tok/sec: 349,086 | mfu: 46.0% | epoch: 1 | remaining: 783s    
step 00568 (31.6%) | loss: 2.921613 | lrm: 0.98 | dt: 748ms | tok/sec: 350,363 | mfu: 46.2% | epoch: 1 | remaining: 782s    
step 00569 (31.6%) | loss: 2.919844 | lrm: 0.98 | dt: 754ms | tok/sec: 347,530 | mfu: 45.8% | epoch: 1 | remaining: 781s    
step 00570 (31.7%) | loss: 2.923030 | lrm: 0.98 | dt: 752ms | tok/sec: 348,625 | mfu: 46.0% | epoch: 1 | remaining: 780s    
step 00571 (31.7%) | loss: 2.924985 | lrm: 0.98 | dt: 750ms | tok/sec: 349,545 | mfu: 46.1% | epoch: 1 | remaining: 780s    
step 00572 (31.8%) | loss: 2.921124 | lrm: 0.97 | dt: 750ms | tok/sec: 349,368 | mfu: 46.1% | epoch: 1 | remaining: 779s    
step 00573 (31.8%) | loss: 2.920413 | lrm: 0.97 | dt: 751ms | tok/sec: 349,159 | mfu: 46.0% | epoch: 1 | remaining: 778s    
step 00574 (31.9%) | loss: 2.918074 | lrm: 0.97 | dt: 748ms | tok/sec: 350,319 | mfu: 46.2% | epoch: 1 | remaining: 777s    
step 00575 (31.9%) | loss: 2.918413 | lrm: 0.97 | dt: 754ms | tok/sec: 347,832 | mfu: 45.9% | epoch: 1 | remaining: 777s    
step 00576 (32.0%) | loss: 2.919377 | lrm: 0.97 | dt: 748ms | tok/sec: 350,225 | mfu: 46.2% | epoch: 1 | remaining: 776s    
step 00577 (32.1%) | loss: 2.932683 | lrm: 0.97 | dt: 750ms | tok/sec: 349,631 | mfu: 46.1% | epoch: 1 | remaining: 775s    
step 00578 (32.1%) | loss: 2.935019 | lrm: 0.97 | dt: 751ms | tok/sec: 349,129 | mfu: 46.0% | epoch: 1 | remaining: 774s    
step 00579 (32.2%) | loss: 2.940792 | lrm: 0.97 | dt: 756ms | tok/sec: 346,923 | mfu: 45.7% | epoch: 1 | remaining: 774s    
step 00580 (32.2%) | loss: 2.945002 | lrm: 0.97 | dt: 753ms | tok/sec: 348,117 | mfu: 45.9% | epoch: 1 | remaining: 773s    
step 00581 (32.3%) | loss: 2.944247 | lrm: 0.97 | dt: 750ms | tok/sec: 349,297 | mfu: 46.1% | epoch: 1 | remaining: 772s    
step 00582 (32.3%) | loss: 2.935096 | lrm: 0.97 | dt: 748ms | tok/sec: 350,556 | mfu: 46.2% | epoch: 1 | remaining: 771s    
step 00583 (32.4%) | loss: 2.939686 | lrm: 0.97 | dt: 750ms | tok/sec: 349,357 | mfu: 46.1% | epoch: 1 | remaining: 771s    
step 00584 (32.4%) | loss: 2.925799 | lrm: 0.97 | dt: 752ms | tok/sec: 348,532 | mfu: 46.0% | epoch: 1 | remaining: 770s    
step 00585 (32.5%) | loss: 2.916005 | lrm: 0.96 | dt: 753ms | tok/sec: 348,270 | mfu: 45.9% | epoch: 1 | remaining: 769s    
step 00586 (32.6%) | loss: 2.904304 | lrm: 0.96 | dt: 753ms | tok/sec: 347,937 | mfu: 45.9% | epoch: 1 | remaining: 768s    
step 00587 (32.6%) | loss: 2.899480 | lrm: 0.96 | dt: 754ms | tok/sec: 347,820 | mfu: 45.9% | epoch: 1 | remaining: 768s    
step 00588 (32.7%) | loss: 2.907370 | lrm: 0.96 | dt: 752ms | tok/sec: 348,658 | mfu: 46.0% | epoch: 1 | remaining: 767s    
step 00589 (32.7%) | loss: 2.896557 | lrm: 0.96 | dt: 752ms | tok/sec: 348,827 | mfu: 46.0% | epoch: 1 | remaining: 766s    
step 00590 (32.8%) | loss: 2.891104 | lrm: 0.96 | dt: 749ms | tok/sec: 349,948 | mfu: 46.1% | epoch: 1 | remaining: 765s    
step 00591 (32.8%) | loss: 2.898869 | lrm: 0.96 | dt: 754ms | tok/sec: 347,615 | mfu: 45.8% | epoch: 1 | remaining: 765s    
step 00592 (32.9%) | loss: 2.898045 | lrm: 0.96 | dt: 752ms | tok/sec: 348,448 | mfu: 45.9% | epoch: 1 | remaining: 764s    
step 00593 (32.9%) | loss: 2.893736 | lrm: 0.96 | dt: 752ms | tok/sec: 348,613 | mfu: 46.0% | epoch: 1 | remaining: 763s    
step 00594 (33.0%) | loss: 2.889986 | lrm: 0.96 | dt: 750ms | tok/sec: 349,293 | mfu: 46.1% | epoch: 1 | remaining: 762s    
step 00595 (33.1%) | loss: 2.901285 | lrm: 0.96 | dt: 750ms | tok/sec: 349,567 | mfu: 46.1% | epoch: 1 | remaining: 762s    
step 00596 (33.1%) | loss: 2.896451 | lrm: 0.96 | dt: 748ms | tok/sec: 350,263 | mfu: 46.2% | epoch: 1 | remaining: 761s    
step 00597 (33.2%) | loss: 2.902174 | lrm: 0.96 | dt: 752ms | tok/sec: 348,500 | mfu: 46.0% | epoch: 1 | remaining: 760s    
step 00598 (33.2%) | loss: 2.893181 | lrm: 0.95 | dt: 746ms | tok/sec: 351,610 | mfu: 46.4% | epoch: 1 | remaining: 759s    
step 00599 (33.3%) | loss: 2.877104 | lrm: 0.95 | dt: 749ms | tok/sec: 349,923 | mfu: 46.1% | epoch: 1 | remaining: 759s    
step 00600 (33.3%) | loss: 2.883033 | lrm: 0.95 | dt: 752ms | tok/sec: 348,744 | mfu: 46.0% | epoch: 1 | remaining: 758s    
step 00601 (33.4%) | loss: 2.884356 | lrm: 0.95 | dt: 752ms | tok/sec: 348,729 | mfu: 46.0% | epoch: 1 | remaining: 757s    
step 00602 (33.4%) | loss: 2.885756 | lrm: 0.95 | dt: 753ms | tok/sec: 348,304 | mfu: 45.9% | epoch: 1 | remaining: 756s    
step 00603 (33.5%) | loss: 2.892693 | lrm: 0.95 | dt: 748ms | tok/sec: 350,231 | mfu: 46.2% | epoch: 1 | remaining: 756s    
step 00604 (33.6%) | loss: 2.891893 | lrm: 0.95 | dt: 752ms | tok/sec: 348,635 | mfu: 46.0% | epoch: 1 | remaining: 755s    
step 00605 (33.6%) | loss: 2.887877 | lrm: 0.95 | dt: 750ms | tok/sec: 349,313 | mfu: 46.1% | epoch: 1 | remaining: 754s    
step 00606 (33.7%) | loss: 2.886770 | lrm: 0.95 | dt: 753ms | tok/sec: 348,320 | mfu: 45.9% | epoch: 1 | remaining: 753s    
step 00607 (33.7%) | loss: 2.885699 | lrm: 0.95 | dt: 750ms | tok/sec: 349,460 | mfu: 46.1% | epoch: 1 | remaining: 753s    
step 00608 (33.8%) | loss: 2.887615 | lrm: 0.95 | dt: 754ms | tok/sec: 347,702 | mfu: 45.8% | epoch: 1 | remaining: 752s    
step 00609 (33.8%) | loss: 2.890548 | lrm: 0.95 | dt: 753ms | tok/sec: 347,928 | mfu: 45.9% | epoch: 1 | remaining: 751s    
step 00610 (33.9%) | loss: 2.896691 | lrm: 0.95 | dt: 749ms | tok/sec: 349,920 | mfu: 46.1% | epoch: 1 | remaining: 750s    
step 00611 (33.9%) | loss: 2.895034 | lrm: 0.94 | dt: 753ms | tok/sec: 348,028 | mfu: 45.9% | epoch: 1 | remaining: 750s    
step 00612 (34.0%) | loss: 2.891952 | lrm: 0.94 | dt: 749ms | tok/sec: 349,951 | mfu: 46.1% | epoch: 1 | remaining: 749s    
step 00613 (34.1%) | loss: 2.887879 | lrm: 0.94 | dt: 751ms | tok/sec: 349,221 | mfu: 46.0% | epoch: 1 | remaining: 748s    
step 00614 (34.1%) | loss: 2.890037 | lrm: 0.94 | dt: 748ms | tok/sec: 350,359 | mfu: 46.2% | epoch: 1 | remaining: 747s    
step 00615 (34.2%) | loss: 2.886323 | lrm: 0.94 | dt: 753ms | tok/sec: 348,215 | mfu: 45.9% | epoch: 1 | remaining: 747s    
step 00616 (34.2%) | loss: 2.881247 | lrm: 0.94 | dt: 750ms | tok/sec: 349,569 | mfu: 46.1% | epoch: 1 | remaining: 746s    
step 00617 (34.3%) | loss: 2.878469 | lrm: 0.94 | dt: 751ms | tok/sec: 348,955 | mfu: 46.0% | epoch: 1 | remaining: 745s    
step 00618 (34.3%) | loss: 2.881130 | lrm: 0.94 | dt: 750ms | tok/sec: 349,593 | mfu: 46.1% | epoch: 1 | remaining: 744s    
step 00619 (34.4%) | loss: 2.867422 | lrm: 0.94 | dt: 749ms | tok/sec: 350,012 | mfu: 46.2% | epoch: 1 | remaining: 744s    
step 00620 (34.4%) | loss: 2.860053 | lrm: 0.94 | dt: 749ms | tok/sec: 349,849 | mfu: 46.1% | epoch: 1 | remaining: 743s    
step 00621 (34.5%) | loss: 2.864604 | lrm: 0.94 | dt: 752ms | tok/sec: 348,627 | mfu: 46.0% | epoch: 1 | remaining: 742s    
step 00622 (34.6%) | loss: 2.866677 | lrm: 0.94 | dt: 751ms | tok/sec: 349,069 | mfu: 46.0% | epoch: 1 | remaining: 741s    
step 00623 (34.6%) | loss: 2.876281 | lrm: 0.93 | dt: 752ms | tok/sec: 348,476 | mfu: 45.9% | epoch: 1 | remaining: 741s    
step 00624 (34.7%) | loss: 2.875630 | lrm: 0.93 | dt: 754ms | tok/sec: 347,655 | mfu: 45.8% | epoch: 1 | remaining: 740s    
step 00625 (34.7%) | loss: 2.877519 | lrm: 0.93 | dt: 748ms | tok/sec: 350,309 | mfu: 46.2% | epoch: 1 | remaining: 739s    
step 00626 (34.8%) | loss: 2.876952 | lrm: 0.93 | dt: 754ms | tok/sec: 347,892 | mfu: 45.9% | epoch: 1 | remaining: 738s    
step 00627 (34.8%) | loss: 2.884282 | lrm: 0.93 | dt: 750ms | tok/sec: 349,662 | mfu: 46.1% | epoch: 1 | remaining: 738s    
step 00628 (34.9%) | loss: 2.873834 | lrm: 0.93 | dt: 748ms | tok/sec: 350,273 | mfu: 46.2% | epoch: 1 | remaining: 737s    
step 00629 (34.9%) | loss: 2.872068 | lrm: 0.93 | dt: 752ms | tok/sec: 348,817 | mfu: 46.0% | epoch: 1 | remaining: 736s    
step 00630 (35.0%) | loss: 2.876968 | lrm: 0.93 | dt: 752ms | tok/sec: 348,549 | mfu: 46.0% | epoch: 1 | remaining: 735s    
