Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 10, 'n_kv_head': 10, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 3.873274e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 24330ms | tok/sec: 10,774 | mfu: 0.4% | epoch: 1 | remaining: 450s    
step 01342 (76.5%) | loss: 2.757815 | lrm: 0.34 | dt: 257ms | tok/sec: 1,021,105 | mfu: 40.0% | epoch: 1 | remaining: 105s    
step 01343 (76.6%) | loss: 2.764027 | lrm: 0.34 | dt: 259ms | tok/sec: 1,012,040 | mfu: 39.6% | epoch: 1 | remaining: 105s    
step 01344 (76.7%) | loss: 2.761528 | lrm: 0.34 | dt: 258ms | tok/sec: 1,014,897 | mfu: 39.7% | epoch: 1 | remaining: 105s    
step 01345 (76.7%) | loss: 2.759417 | lrm: 0.34 | dt: 260ms | tok/sec: 1,007,893 | mfu: 39.5% | epoch: 1 | remaining: 105s    
step 01346 (76.8%) | loss: 2.764696 | lrm: 0.34 | dt: 259ms | tok/sec: 1,011,795 | mfu: 39.6% | epoch: 1 | remaining: 104s    
step 01347 (76.8%) | loss: 2.762753 | lrm: 0.34 | dt: 260ms | tok/sec: 1,009,532 | mfu: 39.5% | epoch: 1 | remaining: 104s    
step 01348 (76.9%) | loss: 2.757500 | lrm: 0.34 | dt: 259ms | tok/sec: 1,011,504 | mfu: 39.6% | epoch: 1 | remaining: 104s    
step 01349 (76.9%) | loss: 2.755608 | lrm: 0.34 | dt: 259ms | tok/sec: 1,012,078 | mfu: 39.6% | epoch: 1 | remaining: 103s    
step 01350 (77.0%) | loss: 2.756592 | lrm: 0.34 | dt: 259ms | tok/sec: 1,010,574 | mfu: 39.6% | epoch: 1 | remaining: 103s    
step 01351 (77.1%) | loss: 2.757018 | lrm: 0.33 | dt: 257ms | tok/sec: 1,020,454 | mfu: 39.9% | epoch: 1 | remaining: 103s    
step 01352 (77.1%) | loss: 2.761288 | lrm: 0.33 | dt: 260ms | tok/sec: 1,007,300 | mfu: 39.4% | epoch: 1 | remaining: 103s    
step 01353 (77.2%) | loss: 2.764427 | lrm: 0.33 | dt: 258ms | tok/sec: 1,015,598 | mfu: 39.8% | epoch: 1 | remaining: 102s    
step 01354 (77.2%) | loss: 2.762027 | lrm: 0.33 | dt: 258ms | tok/sec: 1,014,745 | mfu: 39.7% | epoch: 1 | remaining: 102s    
step 01355 (77.3%) | loss: 2.764297 | lrm: 0.33 | dt: 257ms | tok/sec: 1,020,329 | mfu: 39.9% | epoch: 1 | remaining: 102s    
step 01356 (77.3%) | loss: 2.765420 | lrm: 0.33 | dt: 259ms | tok/sec: 1,010,514 | mfu: 39.6% | epoch: 1 | remaining: 102s    
step 01357 (77.4%) | loss: 2.770443 | lrm: 0.33 | dt: 257ms | tok/sec: 1,018,783 | mfu: 39.9% | epoch: 1 | remaining: 101s    
step 01358 (77.5%) | loss: 2.772125 | lrm: 0.33 | dt: 258ms | tok/sec: 1,015,975 | mfu: 39.8% | epoch: 1 | remaining: 101s    
step 01359 (77.5%) | loss: 2.768387 | lrm: 0.33 | dt: 258ms | tok/sec: 1,015,781 | mfu: 39.8% | epoch: 1 | remaining: 101s    
step 01360 (77.6%) | loss: 2.768594 | lrm: 0.33 | dt: 260ms | tok/sec: 1,008,524 | mfu: 39.5% | epoch: 1 | remaining: 101s    
step 01361 (77.6%) | loss: 2.766207 | lrm: 0.33 | dt: 259ms | tok/sec: 1,012,318 | mfu: 39.6% | epoch: 1 | remaining: 100s    
step 01362 (77.7%) | loss: 2.765010 | lrm: 0.33 | dt: 257ms | tok/sec: 1,020,167 | mfu: 39.9% | epoch: 1 | remaining: 100s    
step 01363 (77.8%) | loss: 2.762379 | lrm: 0.32 | dt: 258ms | tok/sec: 1,017,817 | mfu: 39.8% | epoch: 1 | remaining: 100s    
step 01364 (77.8%) | loss: 2.763319 | lrm: 0.32 | dt: 257ms | tok/sec: 1,018,523 | mfu: 39.9% | epoch: 1 | remaining: 100s    
step 01365 (77.9%) | loss: 2.762920 | lrm: 0.32 | dt: 259ms | tok/sec: 1,012,288 | mfu: 39.6% | epoch: 1 | remaining: 99s    
step 01366 (77.9%) | loss: 2.762242 | lrm: 0.32 | dt: 256ms | tok/sec: 1,024,331 | mfu: 40.1% | epoch: 1 | remaining: 99s    
step 01367 (78.0%) | loss: 2.769601 | lrm: 0.32 | dt: 261ms | tok/sec: 1,005,762 | mfu: 39.4% | epoch: 1 | remaining: 99s    
step 01368 (78.0%) | loss: 2.767654 | lrm: 0.32 | dt: 260ms | tok/sec: 1,009,282 | mfu: 39.5% | epoch: 1 | remaining: 99s    
step 01369 (78.1%) | loss: 2.764438 | lrm: 0.32 | dt: 257ms | tok/sec: 1,020,276 | mfu: 39.9% | epoch: 1 | remaining: 98s    
step 01370 (78.2%) | loss: 2.765715 | lrm: 0.32 | dt: 257ms | tok/sec: 1,019,705 | mfu: 39.9% | epoch: 1 | remaining: 98s    
step 01371 (78.2%) | loss: 2.770664 | lrm: 0.32 | dt: 259ms | tok/sec: 1,011,601 | mfu: 39.6% | epoch: 1 | remaining: 98s    
step 01372 (78.3%) | loss: 2.766836 | lrm: 0.32 | dt: 261ms | tok/sec: 1,005,748 | mfu: 39.4% | epoch: 1 | remaining: 98s    
step 01373 (78.3%) | loss: 2.767330 | lrm: 0.32 | dt: 259ms | tok/sec: 1,011,533 | mfu: 39.6% | epoch: 1 | remaining: 97s    
step 01374 (78.4%) | loss: 2.766364 | lrm: 0.32 | dt: 258ms | tok/sec: 1,014,243 | mfu: 39.7% | epoch: 1 | remaining: 97s    
step 01375 (78.4%) | loss: 2.768688 | lrm: 0.31 | dt: 261ms | tok/sec: 1,005,978 | mfu: 39.4% | epoch: 1 | remaining: 97s    
step 01376 (78.5%) | loss: 2.771136 | lrm: 0.31 | dt: 259ms | tok/sec: 1,012,164 | mfu: 39.6% | epoch: 1 | remaining: 97s    
step 01377 (78.6%) | loss: 2.770395 | lrm: 0.31 | dt: 258ms | tok/sec: 1,015,854 | mfu: 39.8% | epoch: 1 | remaining: 96s    
step 01378 (78.6%) | loss: 2.769729 | lrm: 0.31 | dt: 261ms | tok/sec: 1,003,830 | mfu: 39.3% | epoch: 1 | remaining: 96s    
step 01379 (78.7%) | loss: 2.771714 | lrm: 0.31 | dt: 260ms | tok/sec: 1,007,304 | mfu: 39.4% | epoch: 1 | remaining: 96s    
step 01380 (78.7%) | loss: 2.773822 | lrm: 0.31 | dt: 260ms | tok/sec: 1,009,459 | mfu: 39.5% | epoch: 1 | remaining: 95s    
step 01381 (78.8%) | loss: 2.770646 | lrm: 0.31 | dt: 257ms | tok/sec: 1,019,349 | mfu: 39.9% | epoch: 1 | remaining: 95s    
step 01382 (78.8%) | loss: 2.764715 | lrm: 0.31 | dt: 258ms | tok/sec: 1,016,139 | mfu: 39.8% | epoch: 1 | remaining: 95s    
step 01383 (78.9%) | loss: 2.766717 | lrm: 0.31 | dt: 260ms | tok/sec: 1,007,977 | mfu: 39.5% | epoch: 1 | remaining: 95s    
step 01384 (79.0%) | loss: 2.766099 | lrm: 0.31 | dt: 257ms | tok/sec: 1,018,763 | mfu: 39.9% | epoch: 1 | remaining: 94s    
step 01385 (79.0%) | loss: 2.765596 | lrm: 0.31 | dt: 258ms | tok/sec: 1,016,477 | mfu: 39.8% | epoch: 1 | remaining: 94s    
step 01386 (79.1%) | loss: 2.764006 | lrm: 0.31 | dt: 290ms | tok/sec: 903,202 | mfu: 35.4% | epoch: 1 | remaining: 94s    
step 01387 (79.1%) | loss: 2.762534 | lrm: 0.31 | dt: 252ms | tok/sec: 1,038,647 | mfu: 40.7% | epoch: 1 | remaining: 94s    
step 01388 (79.2%) | loss: 2.762927 | lrm: 0.30 | dt: 257ms | tok/sec: 1,019,314 | mfu: 39.9% | epoch: 1 | remaining: 93s    
step 01389 (79.3%) | loss: 2.766719 | lrm: 0.30 | dt: 257ms | tok/sec: 1,018,104 | mfu: 39.9% | epoch: 1 | remaining: 93s    
step 01390 (79.3%) | loss: 2.765792 | lrm: 0.30 | dt: 264ms | tok/sec: 993,848 | mfu: 38.9% | epoch: 1 | remaining: 93s    
step 01391 (79.4%) | loss: 2.765162 | lrm: 0.30 | dt: 256ms | tok/sec: 1,026,003 | mfu: 40.2% | epoch: 1 | remaining: 93s    
step 01392 (79.4%) | loss: 2.765705 | lrm: 0.30 | dt: 255ms | tok/sec: 1,026,514 | mfu: 40.2% | epoch: 1 | remaining: 92s    
step 01393 (79.5%) | loss: 2.764157 | lrm: 0.30 | dt: 257ms | tok/sec: 1,019,140 | mfu: 39.9% | epoch: 1 | remaining: 92s    
step 01394 (79.5%) | loss: 2.765023 | lrm: 0.30 | dt: 263ms | tok/sec: 995,973 | mfu: 39.0% | epoch: 1 | remaining: 92s    
step 01395 (79.6%) | loss: 2.765854 | lrm: 0.30 | dt: 257ms | tok/sec: 1,018,632 | mfu: 39.9% | epoch: 1 | remaining: 92s    
step 01396 (79.7%) | loss: 2.763504 | lrm: 0.30 | dt: 258ms | tok/sec: 1,017,314 | mfu: 39.8% | epoch: 1 | remaining: 91s    
step 01397 (79.7%) | loss: 2.763108 | lrm: 0.30 | dt: 258ms | tok/sec: 1,016,770 | mfu: 39.8% | epoch: 1 | remaining: 91s    
step 01398 (79.8%) | loss: 2.768088 | lrm: 0.30 | dt: 262ms | tok/sec: 999,285 | mfu: 39.1% | epoch: 1 | remaining: 91s    
step 01399 (79.8%) | loss: 2.767212 | lrm: 0.30 | dt: 259ms | tok/sec: 1,013,753 | mfu: 39.7% | epoch: 1 | remaining: 91s    
step 01400 (79.9%) | loss: 2.767496 | lrm: 0.29 | dt: 257ms | tok/sec: 1,020,240 | mfu: 39.9% | epoch: 1 | remaining: 90s    
step 01401 (79.9%) | loss: 2.766180 | lrm: 0.29 | dt: 258ms | tok/sec: 1,014,714 | mfu: 39.7% | epoch: 1 | remaining: 90s    
step 01402 (80.0%) | loss: 2.769671 | lrm: 0.29 | dt: 260ms | tok/sec: 1,009,382 | mfu: 39.5% | epoch: 1 | remaining: 90s    
step 01403 (80.1%) | loss: 2.770974 | lrm: 0.29 | dt: 257ms | tok/sec: 1,020,918 | mfu: 40.0% | epoch: 1 | remaining: 89s    
step 01404 (80.1%) | loss: 2.768651 | lrm: 0.29 | dt: 256ms | tok/sec: 1,024,212 | mfu: 40.1% | epoch: 1 | remaining: 89s    
step 01405 (80.2%) | loss: 2.766753 | lrm: 0.29 | dt: 258ms | tok/sec: 1,014,579 | mfu: 39.7% | epoch: 1 | remaining: 89s    
step 01406 (80.2%) | loss: 2.765451 | lrm: 0.29 | dt: 260ms | tok/sec: 1,007,757 | mfu: 39.4% | epoch: 1 | remaining: 89s    
step 01407 (80.3%) | loss: 2.770649 | lrm: 0.29 | dt: 257ms | tok/sec: 1,018,435 | mfu: 39.9% | epoch: 1 | remaining: 88s    
step 01408 (80.3%) | loss: 2.763049 | lrm: 0.29 | dt: 258ms | tok/sec: 1,016,142 | mfu: 39.8% | epoch: 1 | remaining: 88s    
step 01409 (80.4%) | loss: 2.760163 | lrm: 0.29 | dt: 260ms | tok/sec: 1,007,177 | mfu: 39.4% | epoch: 1 | remaining: 88s    
step 01410 (80.5%) | loss: 2.760272 | lrm: 0.29 | dt: 259ms | tok/sec: 1,012,110 | mfu: 39.6% | epoch: 1 | remaining: 88s    
step 01411 (80.5%) | loss: 2.757478 | lrm: 0.29 | dt: 259ms | tok/sec: 1,012,207 | mfu: 39.6% | epoch: 1 | remaining: 87s    
step 01412 (80.6%) | loss: 2.757951 | lrm: 0.28 | dt: 259ms | tok/sec: 1,010,516 | mfu: 39.6% | epoch: 1 | remaining: 87s    
step 01413 (80.6%) | loss: 2.756108 | lrm: 0.28 | dt: 259ms | tok/sec: 1,011,693 | mfu: 39.6% | epoch: 1 | remaining: 87s    
step 01414 (80.7%) | loss: 2.757149 | lrm: 0.28 | dt: 260ms | tok/sec: 1,006,546 | mfu: 39.4% | epoch: 1 | remaining: 87s    
step 01415 (80.7%) | loss: 2.753403 | lrm: 0.28 | dt: 260ms | tok/sec: 1,007,815 | mfu: 39.4% | epoch: 1 | remaining: 86s    
step 01416 (80.8%) | loss: 2.746646 | lrm: 0.28 | dt: 258ms | tok/sec: 1,014,310 | mfu: 39.7% | epoch: 1 | remaining: 86s    
step 01417 (80.9%) | loss: 2.749006 | lrm: 0.28 | dt: 258ms | tok/sec: 1,014,832 | mfu: 39.7% | epoch: 1 | remaining: 86s    
step 01418 (80.9%) | loss: 2.746049 | lrm: 0.28 | dt: 258ms | tok/sec: 1,015,461 | mfu: 39.7% | epoch: 1 | remaining: 86s    
step 01419 (81.0%) | loss: 2.747683 | lrm: 0.28 | dt: 258ms | tok/sec: 1,015,190 | mfu: 39.7% | epoch: 1 | remaining: 85s    
step 01420 (81.0%) | loss: 2.744939 | lrm: 0.28 | dt: 258ms | tok/sec: 1,017,085 | mfu: 39.8% | epoch: 1 | remaining: 85s    
step 01421 (81.1%) | loss: 2.743323 | lrm: 0.28 | dt: 258ms | tok/sec: 1,017,806 | mfu: 39.8% | epoch: 1 | remaining: 85s    
step 01422 (81.1%) | loss: 2.739033 | lrm: 0.28 | dt: 258ms | tok/sec: 1,015,775 | mfu: 39.8% | epoch: 1 | remaining: 85s    
step 01423 (81.2%) | loss: 2.739314 | lrm: 0.28 | dt: 258ms | tok/sec: 1,014,854 | mfu: 39.7% | epoch: 1 | remaining: 84s    
step 01424 (81.3%) | loss: 2.741297 | lrm: 0.28 | dt: 257ms | tok/sec: 1,019,815 | mfu: 39.9% | epoch: 1 | remaining: 84s    
step 01425 (81.3%) | loss: 2.744887 | lrm: 0.27 | dt: 260ms | tok/sec: 1,008,565 | mfu: 39.5% | epoch: 1 | remaining: 84s    
step 01426 (81.4%) | loss: 2.744927 | lrm: 0.27 | dt: 259ms | tok/sec: 1,013,225 | mfu: 39.7% | epoch: 1 | remaining: 84s    
step 01427 (81.4%) | loss: 2.746096 | lrm: 0.27 | dt: 258ms | tok/sec: 1,014,370 | mfu: 39.7% | epoch: 1 | remaining: 83s    
step 01428 (81.5%) | loss: 2.748497 | lrm: 0.27 | dt: 260ms | tok/sec: 1,010,136 | mfu: 39.5% | epoch: 1 | remaining: 83s    
step 01429 (81.5%) | loss: 2.748195 | lrm: 0.27 | dt: 257ms | tok/sec: 1,020,538 | mfu: 39.9% | epoch: 1 | remaining: 83s    
step 01430 (81.6%) | loss: 2.746340 | lrm: 0.27 | dt: 258ms | tok/sec: 1,014,609 | mfu: 39.7% | epoch: 1 | remaining: 83s    
step 01431 (81.7%) | loss: 2.744082 | lrm: 0.27 | dt: 258ms | tok/sec: 1,016,250 | mfu: 39.8% | epoch: 1 | remaining: 82s    
step 01432 (81.7%) | loss: 2.742986 | lrm: 0.27 | dt: 258ms | tok/sec: 1,015,449 | mfu: 39.7% | epoch: 1 | remaining: 82s    
step 01433 (81.8%) | loss: 2.741065 | lrm: 0.27 | dt: 257ms | tok/sec: 1,019,008 | mfu: 39.9% | epoch: 1 | remaining: 82s    
step 01434 (81.8%) | loss: 2.737752 | lrm: 0.27 | dt: 257ms | tok/sec: 1,018,527 | mfu: 39.9% | epoch: 1 | remaining: 81s    
step 01435 (81.9%) | loss: 2.740235 | lrm: 0.27 | dt: 257ms | tok/sec: 1,019,585 | mfu: 39.9% | epoch: 1 | remaining: 81s    
step 01436 (81.9%) | loss: 2.742964 | lrm: 0.27 | dt: 259ms | tok/sec: 1,013,082 | mfu: 39.7% | epoch: 1 | remaining: 81s    
step 01437 (82.0%) | loss: 2.739155 | lrm: 0.26 | dt: 260ms | tok/sec: 1,009,685 | mfu: 39.5% | epoch: 1 | remaining: 81s    
step 01438 (82.1%) | loss: 2.734614 | lrm: 0.26 | dt: 260ms | tok/sec: 1,010,133 | mfu: 39.5% | epoch: 1 | remaining: 80s    
step 01439 (82.1%) | loss: 2.738154 | lrm: 0.26 | dt: 259ms | tok/sec: 1,010,309 | mfu: 39.5% | epoch: 1 | remaining: 80s    
step 01440 (82.2%) | loss: 2.735509 | lrm: 0.26 | dt: 259ms | tok/sec: 1,011,843 | mfu: 39.6% | epoch: 1 | remaining: 80s    
step 01441 (82.2%) | loss: 2.735601 | lrm: 0.26 | dt: 260ms | tok/sec: 1,009,470 | mfu: 39.5% | epoch: 1 | remaining: 80s    
step 01442 (82.3%) | loss: 2.734787 | lrm: 0.26 | dt: 258ms | tok/sec: 1,014,487 | mfu: 39.7% | epoch: 1 | remaining: 79s    
step 01443 (82.4%) | loss: 2.735211 | lrm: 0.26 | dt: 257ms | tok/sec: 1,018,182 | mfu: 39.9% | epoch: 1 | remaining: 79s    
step 01444 (82.4%) | loss: 2.736751 | lrm: 0.26 | dt: 258ms | tok/sec: 1,017,351 | mfu: 39.8% | epoch: 1 | remaining: 79s    
step 01445 (82.5%) | loss: 2.736839 | lrm: 0.26 | dt: 257ms | tok/sec: 1,018,854 | mfu: 39.9% | epoch: 1 | remaining: 79s    
step 01446 (82.5%) | loss: 2.736313 | lrm: 0.26 | dt: 255ms | tok/sec: 1,026,612 | mfu: 40.2% | epoch: 1 | remaining: 78s    
step 01447 (82.6%) | loss: 2.736131 | lrm: 0.26 | dt: 258ms | tok/sec: 1,016,610 | mfu: 39.8% | epoch: 1 | remaining: 78s    
step 01448 (82.6%) | loss: 2.734558 | lrm: 0.26 | dt: 259ms | tok/sec: 1,012,873 | mfu: 39.6% | epoch: 1 | remaining: 78s    
step 01449 (82.7%) | loss: 2.731670 | lrm: 0.25 | dt: 259ms | tok/sec: 1,012,085 | mfu: 39.6% | epoch: 1 | remaining: 78s    
step 01450 (82.8%) | loss: 2.731949 | lrm: 0.25 | dt: 257ms | tok/sec: 1,018,358 | mfu: 39.9% | epoch: 1 | remaining: 77s    
step 01451 (82.8%) | loss: 2.736026 | lrm: 0.25 | dt: 260ms | tok/sec: 1,008,198 | mfu: 39.5% | epoch: 1 | remaining: 77s    
step 01452 (82.9%) | loss: 2.737594 | lrm: 0.25 | dt: 257ms | tok/sec: 1,019,917 | mfu: 39.9% | epoch: 1 | remaining: 77s    
step 01453 (82.9%) | loss: 2.738388 | lrm: 0.25 | dt: 259ms | tok/sec: 1,012,715 | mfu: 39.6% | epoch: 1 | remaining: 77s    
step 01454 (83.0%) | loss: 2.735130 | lrm: 0.25 | dt: 257ms | tok/sec: 1,018,606 | mfu: 39.9% | epoch: 1 | remaining: 76s    
step 01455 (83.0%) | loss: 2.736121 | lrm: 0.25 | dt: 258ms | tok/sec: 1,014,230 | mfu: 39.7% | epoch: 1 | remaining: 76s    
step 01456 (83.1%) | loss: 2.738404 | lrm: 0.25 | dt: 260ms | tok/sec: 1,008,942 | mfu: 39.5% | epoch: 1 | remaining: 76s    
step 01457 (83.2%) | loss: 2.738952 | lrm: 0.25 | dt: 258ms | tok/sec: 1,014,236 | mfu: 39.7% | epoch: 1 | remaining: 76s    
step 01458 (83.2%) | loss: 2.738274 | lrm: 0.25 | dt: 258ms | tok/sec: 1,016,240 | mfu: 39.8% | epoch: 1 | remaining: 75s    
step 01459 (83.3%) | loss: 2.740310 | lrm: 0.25 | dt: 258ms | tok/sec: 1,015,001 | mfu: 39.7% | epoch: 1 | remaining: 75s    
step 01460 (83.3%) | loss: 2.738520 | lrm: 0.25 | dt: 260ms | tok/sec: 1,007,448 | mfu: 39.4% | epoch: 1 | remaining: 75s    
step 01461 (83.4%) | loss: 2.736655 | lrm: 0.24 | dt: 258ms | tok/sec: 1,015,522 | mfu: 39.8% | epoch: 1 | remaining: 75s    
step 01462 (83.4%) | loss: 2.738606 | lrm: 0.24 | dt: 258ms | tok/sec: 1,015,992 | mfu: 39.8% | epoch: 1 | remaining: 74s    
step 01463 (83.5%) | loss: 2.732577 | lrm: 0.24 | dt: 259ms | tok/sec: 1,013,999 | mfu: 39.7% | epoch: 1 | remaining: 74s    
step 01464 (83.6%) | loss: 2.731966 | lrm: 0.24 | dt: 261ms | tok/sec: 1,004,711 | mfu: 39.3% | epoch: 1 | remaining: 74s    
step 01465 (83.6%) | loss: 2.734310 | lrm: 0.24 | dt: 259ms | tok/sec: 1,011,206 | mfu: 39.6% | epoch: 1 | remaining: 73s    
step 01466 (83.7%) | loss: 2.731271 | lrm: 0.24 | dt: 258ms | tok/sec: 1,016,163 | mfu: 39.8% | epoch: 1 | remaining: 73s    
step 01467 (83.7%) | loss: 2.731812 | lrm: 0.24 | dt: 260ms | tok/sec: 1,009,313 | mfu: 39.5% | epoch: 1 | remaining: 73s    
step 01468 (83.8%) | loss: 2.726007 | lrm: 0.24 | dt: 260ms | tok/sec: 1,007,153 | mfu: 39.4% | epoch: 1 | remaining: 73s    
step 01469 (83.8%) | loss: 2.726993 | lrm: 0.24 | dt: 260ms | tok/sec: 1,007,947 | mfu: 39.5% | epoch: 1 | remaining: 72s    
step 01470 (83.9%) | loss: 2.723309 | lrm: 0.24 | dt: 260ms | tok/sec: 1,008,106 | mfu: 39.5% | epoch: 1 | remaining: 72s    
step 01471 (84.0%) | loss: 2.722493 | lrm: 0.24 | dt: 260ms | tok/sec: 1,006,460 | mfu: 39.4% | epoch: 1 | remaining: 72s    
step 01472 (84.0%) | loss: 2.719676 | lrm: 0.24 | dt: 260ms | tok/sec: 1,006,755 | mfu: 39.4% | epoch: 1 | remaining: 72s    
step 01473 (84.1%) | loss: 2.722764 | lrm: 0.24 | dt: 261ms | tok/sec: 1,006,005 | mfu: 39.4% | epoch: 1 | remaining: 71s    
step 01474 (84.1%) | loss: 2.722650 | lrm: 0.23 | dt: 259ms | tok/sec: 1,012,881 | mfu: 39.6% | epoch: 1 | remaining: 71s    
step 01475 (84.2%) | loss: 2.722741 | lrm: 0.23 | dt: 260ms | tok/sec: 1,009,756 | mfu: 39.5% | epoch: 1 | remaining: 71s    
step 01476 (84.3%) | loss: 2.721546 | lrm: 0.23 | dt: 258ms | tok/sec: 1,014,587 | mfu: 39.7% | epoch: 1 | remaining: 71s    
step 01477 (84.3%) | loss: 2.723621 | lrm: 0.23 | dt: 260ms | tok/sec: 1,008,090 | mfu: 39.5% | epoch: 1 | remaining: 70s    
step 01478 (84.4%) | loss: 2.728599 | lrm: 0.23 | dt: 257ms | tok/sec: 1,019,076 | mfu: 39.9% | epoch: 1 | remaining: 70s    
step 01479 (84.4%) | loss: 2.729902 | lrm: 0.23 | dt: 258ms | tok/sec: 1,016,530 | mfu: 39.8% | epoch: 1 | remaining: 70s    
step 01480 (84.5%) | loss: 2.726274 | lrm: 0.23 | dt: 257ms | tok/sec: 1,020,215 | mfu: 39.9% | epoch: 1 | remaining: 70s    
step 01481 (84.5%) | loss: 2.730859 | lrm: 0.23 | dt: 257ms | tok/sec: 1,019,780 | mfu: 39.9% | epoch: 1 | remaining: 69s    
step 01482 (84.6%) | loss: 2.731022 | lrm: 0.23 | dt: 258ms | tok/sec: 1,015,112 | mfu: 39.7% | epoch: 1 | remaining: 69s    
step 01483 (84.7%) | loss: 2.734592 | lrm: 0.23 | dt: 257ms | tok/sec: 1,018,266 | mfu: 39.9% | epoch: 1 | remaining: 69s    
step 01484 (84.7%) | loss: 2.730746 | lrm: 0.23 | dt: 259ms | tok/sec: 1,010,243 | mfu: 39.5% | epoch: 1 | remaining: 69s    
step 01485 (84.8%) | loss: 2.727022 | lrm: 0.23 | dt: 259ms | tok/sec: 1,010,298 | mfu: 39.5% | epoch: 1 | remaining: 68s    
step 01486 (84.8%) | loss: 2.727900 | lrm: 0.22 | dt: 260ms | tok/sec: 1,007,773 | mfu: 39.4% | epoch: 1 | remaining: 68s    
step 01487 (84.9%) | loss: 2.726783 | lrm: 0.22 | dt: 261ms | tok/sec: 1,004,794 | mfu: 39.3% | epoch: 1 | remaining: 68s    
step 01488 (84.9%) | loss: 2.727689 | lrm: 0.22 | dt: 259ms | tok/sec: 1,012,425 | mfu: 39.6% | epoch: 1 | remaining: 68s    
step 01489 (85.0%) | loss: 2.726697 | lrm: 0.22 | dt: 258ms | tok/sec: 1,016,685 | mfu: 39.8% | epoch: 1 | remaining: 67s    
step 01490 (85.1%) | loss: 2.726118 | lrm: 0.22 | dt: 259ms | tok/sec: 1,011,005 | mfu: 39.6% | epoch: 1 | remaining: 67s    
step 01491 (85.1%) | loss: 2.725021 | lrm: 0.22 | dt: 260ms | tok/sec: 1,009,102 | mfu: 39.5% | epoch: 1 | remaining: 67s    
step 01492 (85.2%) | loss: 2.727920 | lrm: 0.22 | dt: 259ms | tok/sec: 1,010,893 | mfu: 39.6% | epoch: 1 | remaining: 66s    
step 01493 (85.2%) | loss: 2.725791 | lrm: 0.22 | dt: 258ms | tok/sec: 1,016,607 | mfu: 39.8% | epoch: 1 | remaining: 66s    
step 01494 (85.3%) | loss: 2.729514 | lrm: 0.22 | dt: 257ms | tok/sec: 1,018,090 | mfu: 39.9% | epoch: 1 | remaining: 66s    
step 01495 (85.3%) | loss: 2.731770 | lrm: 0.22 | dt: 259ms | tok/sec: 1,012,120 | mfu: 39.6% | epoch: 1 | remaining: 66s    
step 01496 (85.4%) | loss: 2.733144 | lrm: 0.22 | dt: 257ms | tok/sec: 1,018,813 | mfu: 39.9% | epoch: 1 | remaining: 65s    
step 01497 (85.5%) | loss: 2.736527 | lrm: 0.22 | dt: 258ms | tok/sec: 1,014,227 | mfu: 39.7% | epoch: 1 | remaining: 65s    
step 01498 (85.5%) | loss: 2.735986 | lrm: 0.21 | dt: 257ms | tok/sec: 1,018,191 | mfu: 39.9% | epoch: 1 | remaining: 65s    
step 01499 (85.6%) | loss: 2.734800 | lrm: 0.21 | dt: 258ms | tok/sec: 1,015,387 | mfu: 39.7% | epoch: 1 | remaining: 65s    
step 01500 (85.6%) | loss: 2.738149 | lrm: 0.21 | dt: 257ms | tok/sec: 1,021,837 | mfu: 40.0% | epoch: 1 | remaining: 64s    
step 01501 (85.7%) | loss: 2.739192 | lrm: 0.21 | dt: 260ms | tok/sec: 1,009,583 | mfu: 39.5% | epoch: 1 | remaining: 64s    
step 01502 (85.7%) | loss: 2.744959 | lrm: 0.21 | dt: 259ms | tok/sec: 1,011,242 | mfu: 39.6% | epoch: 1 | remaining: 64s    
step 01503 (85.8%) | loss: 2.745736 | lrm: 0.21 | dt: 259ms | tok/sec: 1,012,072 | mfu: 39.6% | epoch: 1 | remaining: 64s    
step 01504 (85.9%) | loss: 2.742328 | lrm: 0.21 | dt: 259ms | tok/sec: 1,011,426 | mfu: 39.6% | epoch: 1 | remaining: 63s    
step 01505 (85.9%) | loss: 2.737961 | lrm: 0.21 | dt: 259ms | tok/sec: 1,012,226 | mfu: 39.6% | epoch: 1 | remaining: 63s    
step 01506 (86.0%) | loss: 2.736961 | lrm: 0.21 | dt: 259ms | tok/sec: 1,011,535 | mfu: 39.6% | epoch: 1 | remaining: 63s    
step 01507 (86.0%) | loss: 2.737356 | lrm: 0.21 | dt: 259ms | tok/sec: 1,013,139 | mfu: 39.7% | epoch: 1 | remaining: 63s    
step 01508 (86.1%) | loss: 2.735951 | lrm: 0.21 | dt: 258ms | tok/sec: 1,014,716 | mfu: 39.7% | epoch: 1 | remaining: 62s    
step 01509 (86.1%) | loss: 2.732781 | lrm: 0.21 | dt: 259ms | tok/sec: 1,011,069 | mfu: 39.6% | epoch: 1 | remaining: 62s    
